file_id	file_name	file_type	file_size	md5sum	file_url_in_cds	submission_version	type	sample.sample_id	study.phs_accession	participant.study_participant_id	experimental_strategy_and_data_subtypes
dg.4DFC/62893a12-7e68-11ee-949d-e3fcb5399909	01_504_11_1_18_999_115.tiff	TIFF	222919508	15d9e37d6aa84790bf41c1e6bd04673b	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-504-01.18.he/01_504_11_1_18_999_115.tiff	phs002371_image	file	HTA6_2132_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2132	
dg.4DFC/6289612c-7e68-11ee-87a8-e7e2fe8c1543	01_504_4_2_18_999_79.tiff	TIFF	226334270	660241ba6ad140d331b1b78aeccbc8fc	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-504-01.18.he/01_504_4_2_18_999_79.tiff	phs002371_image	file	HTA6_2133_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2133	
dg.4DFC/628984f4-7e68-11ee-b394-b36e60289ee0	01_505_8_2_18_999_99.tiff	TIFF	228011256	6dad1465423c11be2d70b8d8087577cb	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_8_2_18_999_99.tiff	phs002371_image	file	HTA6_2134_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2134	
dg.4DFC/6289ab3c-7e68-11ee-acd1-1b33483f65d9	01_506_11_2_18_999_54.tiff	TIFF	229604700	f4550840ab4c3fdf4fbce690b93ac4d6	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-506-01.18.he/01_506_11_2_18_999_54.tiff	phs002371_image	file	HTA6_2135_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2135	
dg.4DFC/6289cedc-7e68-11ee-b2a2-4bbeeceed933	01_500_9_5_15_999_59.tiff	TIFF	231933336	d5d20f6f77c424a1bb743a7de0a51309	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-500-01.15.he/01_500_9_5_15_999_59.tiff	phs002371_image	file	HTA6_2136_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2136	
dg.4DFC/6289f24a-7e68-11ee-9853-c759d4b170b7	01_506_8_1_18_999_40.tiff	TIFF	233242228	a2ac77af2f71ce5992aeb05860b532b3	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-506-01.18.he/01_506_8_1_18_999_40.tiff	phs002371_image	file	HTA6_2137_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2137	
dg.4DFC/628a166c-7e68-11ee-9c3e-5fc91b6420ea	01_506_3_5_18_999_11.tiff	TIFF	230245068	f2399bce3bfe2d15e5363140395e0c96	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-506-01.18.he/01_506_3_5_18_999_11.tiff	phs002371_image	file	HTA6_2138_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2138	
dg.4DFC/628a3c00-7e68-11ee-a2ea-cbc82ec5605f	01_506_11_1_18_999_55.tiff	TIFF	230123632	ea7b846e3152ad4709c501938dbdfc71	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-506-01.18.he/01_506_11_1_18_999_55.tiff	phs002371_image	file	HTA6_2139_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2139	
dg.4DFC/628a63c4-7e68-11ee-954d-8be63af09cdd	01_500_8_7_15_999_50.tiff	TIFF	216761010	90b7c1b8bca6af0f9b42c3db7dbf9ac9	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-500-01.15.he/01_500_8_7_15_999_50.tiff	phs002371_image	file	HTA6_2140_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2140	
dg.4DFC/628a8822-7e68-11ee-8835-9fe9fcfe4874	01_506_12_3_18_999_58.tiff	TIFF	247487420	ef325608e8792d13fe6896481a49d6be	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-506-01.18.he/01_506_12_3_18_999_58.tiff	phs002371_image	file	HTA6_2141_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2141	
dg.4DFC/628aab90-7e68-11ee-a88f-6ffc26ba529f	01_506_6_2_18_999_29.tiff	TIFF	234231476	aac2763abd8113d7fe6a086f9c33daf6	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-506-01.18.he/01_506_6_2_18_999_29.tiff	phs002371_image	file	HTA6_2142_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2142	
dg.4DFC/628ad048-7e68-11ee-9049-8f24159318a9	01_534_9_5_18_999_101.tiff	TIFF	210555918	d5f38945c194de19c88d1baf6e9cb3bf	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-534-01.18.he/01_534_9_5_18_999_101.tiff	phs002371_image	file	HTA6_2143_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2143	
dg.4DFC/628af492-7e68-11ee-ab72-6b29d1807f6e	01_534_3_5_18_999_71.tiff	TIFF	218788676	429429ec16f093799466fc7d08eff493	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-534-01.18.he/01_534_3_5_18_999_71.tiff	phs002371_image	file	HTA6_2144_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2144	
dg.4DFC/628b17d8-7e68-11ee-b2e9-cb4be018645e	01_501_4_3_15_999_26.tiff	TIFF	223223432	052c8cd9779a7c4ed5abdc8135db000a	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-501-01.15.he/01_501_4_3_15_999_26.tiff	phs002371_image	file	HTA6_2145_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2145	
dg.4DFC/628b3c40-7e68-11ee-be3e-3fbeced7e8f8	01_534_12_3_18_999_118.tiff	TIFF	210778900	366e376dfa9db30174bc66b11de287fe	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-534-01.18.he/01_534_12_3_18_999_118.tiff	phs002371_image	file	HTA6_2146_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2146	
dg.4DFC/628b60ee-7e68-11ee-afee-d7b9501eb439	01_506_10_1_18_999_50.tiff	TIFF	226809230	198dbae666c08f9b4bfb14bf8e3d34f3	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-506-01.18.he/01_506_10_1_18_999_50.tiff	phs002371_image	file	HTA6_2147_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2147	
dg.4DFC/628b83f8-7e68-11ee-8ecb-f786c5ac4619	01_534_3_4_18_999_72.tiff	TIFF	219844708	eb792c2a2bc8e245f3074fd51ac95c8b	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-534-01.18.he/01_534_3_4_18_999_72.tiff	phs002371_image	file	HTA6_2148_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2148	
dg.4DFC/628ba77a-7e68-11ee-a03d-63934016de4c	01_506_4_2_18_999_19.tiff	TIFF	230351232	5c210f28e42a27d6e5511666277ada67	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-506-01.18.he/01_506_4_2_18_999_19.tiff	phs002371_image	file	HTA6_2149_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2149	
dg.4DFC/628bcb10-7e68-11ee-a9cf-9f187c1c5d4e	01_534_10_4_18_999_107.tiff	TIFF	217181452	e794473b32ef1447369a4151a435e613	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-534-01.18.he/01_534_10_4_18_999_107.tiff	phs002371_image	file	HTA6_2150_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2150	
dg.4DFC/628bee2e-7e68-11ee-8c01-33218553ff8f	01_502_7_7_18_999_43.tiff	TIFF	231883042	c0071c9e7986a55541ca471416e43b00	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-502-01.18.he/01_502_7_7_18_999_43.tiff	phs002371_image	file	HTA6_2151_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2151	
dg.4DFC/628c132c-7e68-11ee-acc5-8b12f00ed1cc	01_508_6_3_18_999_88.tiff	TIFF	223229298	88727a419bd98ade626c1540dec10b1a	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-508-01.18.he/01_508_6_3_18_999_88.tiff	phs002371_image	file	HTA6_2152_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2152	
dg.4DFC/628c373a-7e68-11ee-abe2-fb4183114431	01_505_4_3_18_999_78.tiff	TIFF	232383196	9a4a3746f3b56707dc81fd16741f7110	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_4_3_18_999_78.tiff	phs002371_image	file	HTA6_2152_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2152	
dg.4DFC/628c5ac6-7e68-11ee-aeee-1b0e639e7e28	01_505_10_3_18_999_108.tiff	TIFF	226811440	840ce165f50032244a4b33674dd9c9f2	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_10_3_18_999_108.tiff	phs002371_image	file	HTA6_2153_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2153	
dg.4DFC/628c7e0c-7e68-11ee-af70-2bbae9c4c0f4	01_508_7_3_18_999_93.tiff	TIFF	219470198	e35e121b7c164fe036443fd4c89f177e	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-508-01.18.he/01_508_7_3_18_999_93.tiff	phs002371_image	file	HTA6_2153_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2153	
dg.4DFC/628ca260-7e68-11ee-891f-6703b9fa21e1	01_534_8_5_18_999_96.tiff	TIFF	208231360	49e06d5f85f1d910f744d596f6801837	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-534-01.18.he/01_534_8_5_18_999_96.tiff	phs002371_image	file	HTA6_2154_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2154	
dg.4DFC/628cc5ce-7e68-11ee-925d-639181876a59	01_505_11_3_18_999_113.tiff	TIFF	228729068	742124a755f29002c88a3af0325b3e08	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_11_3_18_999_113.tiff	phs002371_image	file	HTA6_2155_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2155	
dg.4DFC/628ce8e2-7e68-11ee-9e50-bb5eaa09e520	01_508_8_3_18_999_98.tiff	TIFF	212736648	229cd79a980dbc2fbc8447feb682c368	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-508-01.18.he/01_508_8_3_18_999_98.tiff	phs002371_image	file	HTA6_2155_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2155	
dg.4DFC/628d0fac-7e68-11ee-a7dc-775e869d46c5	01_505_8_4_18_999_97.tiff	TIFF	231529316	6faff9ebf1bfdcb97b5ccacbe5c984e2	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_8_4_18_999_97.tiff	phs002371_image	file	HTA6_2156_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2156	
dg.4DFC/628d36d0-7e68-11ee-a6ec-27afe08c7ea6	01_505_6_3_18_999_88.tiff	TIFF	233620756	1012ff077af39709954786cd4fec52da	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_6_3_18_999_88.tiff	phs002371_image	file	HTA6_2157_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2157	
dg.4DFC/628d5a84-7e68-11ee-935a-dbf3f1faedc2	01_505_8_1_18_999_100.tiff	TIFF	227306832	5029938b0eeca65fd130539207be3b04	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_8_1_18_999_100.tiff	phs002371_image	file	HTA6_2158_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2158	
dg.4DFC/628d7e1a-7e68-11ee-8cd3-6be077cbf19b	01_500_8_3_15_999_54.tiff	TIFF	218239710	c9c5d29793fce7c50976165cebe70735	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-500-01.15.he/01_500_8_3_15_999_54.tiff	phs002371_image	file	HTA6_2159_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2159	
dg.4DFC/628da19c-7e68-11ee-a88e-7f5602ba8140	01_505_2_5_18_999_66.tiff	TIFF	231697840	b24e5d80d0905514ff7e01a899fb22a0	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_2_5_18_999_66.tiff	phs002371_image	file	HTA6_2160_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2160	
dg.4DFC/628dc51e-7e68-11ee-977d-43327ba13055	01_505_1_1_18_999_65.tiff	TIFF	227595014	6e3ea0829d00afaf7666c135cef87750	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_1_1_18_999_65.tiff	phs002371_image	file	HTA6_2161_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2161	
dg.4DFC/628decba-7e68-11ee-9825-b3a068b493a2	01_505_9_4_18_999_102.tiff	TIFF	237971280	4ebbe9fe6681adcdec1a861c21b3dfc9	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_9_4_18_999_102.tiff	phs002371_image	file	HTA6_2162_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2162	
dg.4DFC/628e105a-7e68-11ee-ac76-3365988d6dc9	01_534_5_5_18_999_81.tiff	TIFF	213419960	a260fe23d480fe10674045b11b9f99ba	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-534-01.18.he/01_534_5_5_18_999_81.tiff	phs002371_image	file	HTA6_2163_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2163	
dg.4DFC/628e3512-7e68-11ee-8a68-abfc738c6d3b	01_506_1_5_18_999_1.tiff	TIFF	235912852	93c48535ab46b12acf9153d3fbb7a36e	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-506-01.18.he/01_506_1_5_18_999_1.tiff	phs002371_image	file	HTA6_2164_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2164	
dg.4DFC/628e59a2-7e68-11ee-904f-e705edc6e3a1	01_502_9_7_18_999_57.tiff	TIFF	216235858	ac5f814c07f8c678518bb87274ae82c1	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-502-01.18.he/01_502_9_7_18_999_57.tiff	phs002371_image	file	HTA6_2165_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2165	
dg.4DFC/628e80b2-7e68-11ee-9739-779e2ce024fb	01_534_5_2_18_999_84.tiff	TIFF	209649710	ee535d7bee736199f0848adaa36372e1	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-534-01.18.he/01_534_5_2_18_999_84.tiff	phs002371_image	file	HTA6_2166_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2166	
dg.4DFC/628ea434-7e68-11ee-b281-57969f4ae329	01_505_7_4_18_999_92.tiff	TIFF	229373014	b64e0a452cf3060e9a6347cd4802d8c5	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_7_4_18_999_92.tiff	phs002371_image	file	HTA6_2167_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2167	
dg.4DFC/628ec798-7e68-11ee-b70f-23320c3296a9	01_505_6_4_18_999_87.tiff	TIFF	233528256	774c190ab11e7e83f06e49331f3e2128	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_6_4_18_999_87.tiff	phs002371_image	file	HTA6_2168_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2168	
dg.4DFC/628eeb38-7e68-11ee-8e7f-97f069495533	01_534_2_2_18_999_69.tiff	TIFF	218772960	8d10642ebfd6c95db201b24cd988a856	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-534-01.18.he/01_534_2_2_18_999_69.tiff	phs002371_image	file	HTA6_2169_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2169	
dg.4DFC/628f11f8-7e68-11ee-87b5-df88d9f7b8bd	01_505_9_3_18_999_103.tiff	TIFF	239701060	24fdfc0d603f66dcecbaefa83b323a26	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_9_3_18_999_103.tiff	phs002371_image	file	HTA6_2170_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2170	
dg.4DFC/628f3570-7e68-11ee-a70e-5bf850516c45	01_503_11_7_18_999_71.tiff	TIFF	204753362	4b7796afad2775531c544a73d882c6b4	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-503-01.18.he/01_503_11_7_18_999_71.tiff	phs002371_image	file	HTA6_2171_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2171	
dg.4DFC/628f58d4-7e68-11ee-a96d-d3a2a8d47f89	01_507_2_3_18_999_12.tiff	TIFF	209670678	1595c4f955de23fb8d6ffcf3d0a1550d	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-507-01.18.he/01_507_2_3_18_999_12.tiff	phs002371_image	file	HTA6_2171_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2171	
dg.4DFC/628f7bfc-7e68-11ee-81dc-1b8fafc83c45	01_502_2_6_18_999_9.tiff	TIFF	222586694	768bdc16075c91c1a3beb091239e22e8	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-502-01.18.he/01_502_2_6_18_999_9.tiff	phs002371_image	file	HTA6_2172_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2172	
dg.4DFC/628fa26c-7e68-11ee-a057-db1c60791123	01_505_10_5_18_999_106.tiff	TIFF	239138494	201d9b4a67015d37e349bb1e05e01aa7	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_10_5_18_999_106.tiff	phs002371_image	file	HTA6_2173_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2173	
dg.4DFC/628fc7ba-7e68-11ee-8003-e71ea5b93833	01_505_7_5_18_999_91.tiff	TIFF	240679644	e7a9e5684316be92b82e87f83fb55b10	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_7_5_18_999_91.tiff	phs002371_image	file	HTA6_2174_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2174	
dg.4DFC/628febc8-7e68-11ee-bcf4-6782be988863	01_508_9_3_18_999_103.tiff	TIFF	212041366	dc54121c78cb587edd4a2c95b6ee27f8	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-508-01.18.he/01_508_9_3_18_999_103.tiff	phs002371_image	file	HTA6_2174_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2174	
dg.4DFC/62900f36-7e68-11ee-aefc-53e1ba44b859	01_534_2_4_18_999_67.tiff	TIFF	221917712	240df6849efe4af2be765943bbacd68d	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-534-01.18.he/01_534_2_4_18_999_67.tiff	phs002371_image	file	HTA6_2175_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2175	
dg.4DFC/62903268-7e68-11ee-9d71-4f9794bf6e34	01_534_2_5_18_999_66.tiff	TIFF	224540020	bf58fc1cb1be9b586669711a0b54ef9c	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-534-01.18.he/01_534_2_5_18_999_66.tiff	phs002371_image	file	HTA6_2176_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2176	
dg.4DFC/62905694-7e68-11ee-bce0-e7d2ee691cd9	01_503_4_3_18_999_26.tiff	TIFF	206407644	4a02c5e65cb122b2c5f1ddae24f9b790	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-503-01.18.he/01_503_4_3_18_999_26.tiff	phs002371_image	file	HTA6_2177_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2177	
dg.4DFC/62907a70-7e68-11ee-a368-c7dce66d4259	01_502_2_1_18_999_14.tiff	TIFF	227468234	a8927cc20c347444f66f3415bf969c47	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-502-01.18.he/01_502_2_1_18_999_14.tiff	phs002371_image	file	HTA6_2178_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2178	
dg.4DFC/62909e74-7e68-11ee-8ea3-ff5af2548c00	01_507_4_3_18_999_26.tiff	TIFF	210389708	b45342d71e247029352dd219a6ff9842	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-507-01.18.he/01_507_4_3_18_999_26.tiff	phs002371_image	file	HTA6_2178_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2178	
dg.4DFC/6290c278-7e68-11ee-bd78-fb8a45e7c2df	01_502_6_2_18_999_41.tiff	TIFF	224099856	09a9c67dd6d99da62af38dc8ccb03020	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-502-01.18.he/01_502_6_2_18_999_41.tiff	phs002371_image	file	HTA6_2179_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2179	
dg.4DFC/6290ec44-7e68-11ee-8a11-9f1c67306f76	01_507_3_3_18_999_19.tiff	TIFF	207122824	406903466900010fae486696f5e11b7e	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-507-01.18.he/01_507_3_3_18_999_19.tiff	phs002371_image	file	HTA6_2179_2_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2179	
dg.4DFC/6291100c-7e68-11ee-9a4b-87082848cf32	01_504_6_4_18_999_87.tiff	TIFF	228051040	85b47bd7093f3dfd3f3fb565dd469a88	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-504-01.18.he/01_504_6_4_18_999_87.tiff	phs002371_image	file	HTA6_2180_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2180	
dg.4DFC/6291333e-7e68-11ee-9c1f-b71993dba4c4	01_506_2_2_18_999_9.tiff	TIFF	233277748	5eb0c7ec6c8714e788d926b60c2b6699	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-506-01.18.he/01_506_2_2_18_999_9.tiff	phs002371_image	file	HTA6_2181_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2181	
dg.4DFC/6291565c-7e68-11ee-acb9-03be34279290	01_500_6_4_15_999_39.tiff	TIFF	214447970	d42492c9e9317043e2b783242c19c455	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-500-01.15.he/01_500_6_4_15_999_39.tiff	phs002371_image	file	HTA6_2182_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2182	
dg.4DFC/62917a4c-7e68-11ee-b29c-5bec48c81659	01_505_3_2_18_999_74.tiff	TIFF	231621474	83a21a92ba771a94ef4e8182d6e25496	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_3_2_18_999_74.tiff	phs002371_image	file	HTA6_2183_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2183	
dg.4DFC/62919d9c-7e68-11ee-9805-3b1190871166	01_500_5_2_15_999_34.tiff	TIFF	216595902	2e78f1ea22f312519747025701ddbc29	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-500-01.15.he/01_500_5_2_15_999_34.tiff	phs002371_image	file	HTA6_2184_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2184	
dg.4DFC/6291c222-7e68-11ee-b923-5b239d6d416e	01_502_10_1_18_999_70.tiff	TIFF	232905782	e84d038908ba371633d5d08a68448625	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-502-01.18.he/01_502_10_1_18_999_70.tiff	phs002371_image	file	HTA6_2185_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2185	
dg.4DFC/6291e5b8-7e68-11ee-a240-331562c29341	01_505_12_3_18_999_118.tiff	TIFF	234150376	235400dec91332fa6f3d063d07b423e6	s3://cds-290-htan-x6gj-xr09/v22.6.2.img/htan-dcc-duke/imaging_level_2/RAHBT_images/C-TA-505-01.18.he/01_505_12_3_18_999_118.tiff	phs002371_image	file	HTA6_2186_1_Tissue Biospecimen Type	phs002371_image	phs002371_image_HTA6_2186	
