reference_genome_assembly	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id	library_source_material	library_source_molecule
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d74ed8-9085-11ef-b0e9-2724d5dc78d7	dg.4DFC/22d74ed8-9085-11ef-b0e9-2724d5dc78d7	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d78484-9085-11ef-8c87-23cf3620b4f4	dg.4DFC/22d78484-9085-11ef-8c87-23cf3620b4f4	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d7b92c-9085-11ef-8193-5f3b1c9dba4c	dg.4DFC/22d7b92c-9085-11ef-8193-5f3b1c9dba4c	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d7ee92-9085-11ef-af00-5bc6033ee05f	dg.4DFC/22d7ee92-9085-11ef-af00-5bc6033ee05f	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d8227c-9085-11ef-941d-474e9fb2ec77	dg.4DFC/22d8227c-9085-11ef-941d-474e9fb2ec77	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d8562a-9085-11ef-818d-a331cfafb748	dg.4DFC/22d8562a-9085-11ef-818d-a331cfafb748	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d88a3c-9085-11ef-afb0-63aa3d87393c	dg.4DFC/22d88a3c-9085-11ef-afb0-63aa3d87393c	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d8bdea-9085-11ef-aece-a7acbb5da860	dg.4DFC/22d8bdea-9085-11ef-aece-a7acbb5da860	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d8f170-9085-11ef-9d7a-5fd3088e8dbe	dg.4DFC/22d8f170-9085-11ef-9d7a-5fd3088e8dbe	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d92a64-9085-11ef-bc28-fb625c95bce6	dg.4DFC/22d92a64-9085-11ef-bc28-fb625c95bce6	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d95dfe-9085-11ef-9787-03310a343c7c	dg.4DFC/22d95dfe-9085-11ef-9787-03310a343c7c	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d99184-9085-11ef-b650-af107b59803f	dg.4DFC/22d99184-9085-11ef-b650-af107b59803f	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d9c71c-9085-11ef-83f6-575ca67bb46a	dg.4DFC/22d9c71c-9085-11ef-83f6-575ca67bb46a	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22d9fb9c-9085-11ef-a97d-fb163cf745b5	dg.4DFC/22d9fb9c-9085-11ef-a97d-fb163cf745b5	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22da2f7c-9085-11ef-8c7f-2bef65e381a2	dg.4DFC/22da2f7c-9085-11ef-8c7f-2bef65e381a2	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22da63d4-9085-11ef-906e-dbd4d45c19f8	dg.4DFC/22da63d4-9085-11ef-906e-dbd4d45c19f8	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22da97a0-9085-11ef-8a17-3f1a25f2c3d1	dg.4DFC/22da97a0-9085-11ef-8a17-3f1a25f2c3d1	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22daca22-9085-11ef-bc41-dbc3c75a3d46	dg.4DFC/22daca22-9085-11ef-bc41-dbc3c75a3d46	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dafe3e-9085-11ef-972e-8f0b48317256	dg.4DFC/22dafe3e-9085-11ef-972e-8f0b48317256	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22db3214-9085-11ef-9bb9-3b8d5adbf50b	dg.4DFC/22db3214-9085-11ef-9bb9-3b8d5adbf50b	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22db64be-9085-11ef-9622-3fc0ec78e043	dg.4DFC/22db64be-9085-11ef-9622-3fc0ec78e043	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22db98bc-9085-11ef-8fd4-bb47cc1df03d	dg.4DFC/22db98bc-9085-11ef-8fd4-bb47cc1df03d	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dbcd1e-9085-11ef-a5a0-fbbbbe7afc0f	dg.4DFC/22dbcd1e-9085-11ef-a5a0-fbbbbe7afc0f	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dc013a-9085-11ef-b826-7faa811e6103	dg.4DFC/22dc013a-9085-11ef-b826-7faa811e6103	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dc398e-9085-11ef-9ecd-63832025593f	dg.4DFC/22dc398e-9085-11ef-9ecd-63832025593f	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dc6d96-9085-11ef-bdba-4b89fbbdfc5a	dg.4DFC/22dc6d96-9085-11ef-bdba-4b89fbbdfc5a	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dca13a-9085-11ef-8d79-43e9e25a291c	dg.4DFC/22dca13a-9085-11ef-8d79-43e9e25a291c	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dcd6d2-9085-11ef-9019-73981f581c76	dg.4DFC/22dcd6d2-9085-11ef-9019-73981f581c76	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dd0b34-9085-11ef-ba9d-e72d0c05c2f7	dg.4DFC/22dd0b34-9085-11ef-ba9d-e72d0c05c2f7	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dd43a6-9085-11ef-939b-0ba55ff1c2d8	dg.4DFC/22dd43a6-9085-11ef-939b-0ba55ff1c2d8	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dd7a38-9085-11ef-9b1d-e32c222e3048	dg.4DFC/22dd7a38-9085-11ef-9b1d-e32c222e3048	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22ddadc8-9085-11ef-a31d-53dd5d16bf36	dg.4DFC/22ddadc8-9085-11ef-a31d-53dd5d16bf36	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dde18a-9085-11ef-9753-676330b1a529	dg.4DFC/22dde18a-9085-11ef-9753-676330b1a529	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22de168c-9085-11ef-a684-87b00aff1451	dg.4DFC/22de168c-9085-11ef-a684-87b00aff1451	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22de4ad0-9085-11ef-a238-77322cec9d0f	dg.4DFC/22de4ad0-9085-11ef-a238-77322cec9d0f	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22de7e42-9085-11ef-9fec-9f13853e36fa	dg.4DFC/22de7e42-9085-11ef-9fec-9f13853e36fa	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22deb2f4-9085-11ef-bd01-0bbb079f5645	dg.4DFC/22deb2f4-9085-11ef-bd01-0bbb079f5645	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dee6de-9085-11ef-b61e-8b42e0cfd099	dg.4DFC/22dee6de-9085-11ef-b61e-8b42e0cfd099	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22df1b04-9085-11ef-8c13-cf7ac545f6ad	dg.4DFC/22df1b04-9085-11ef-8c13-cf7ac545f6ad	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22df559c-9085-11ef-8066-3bfefd994119	dg.4DFC/22df559c-9085-11ef-8066-3bfefd994119	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22df8a26-9085-11ef-8006-6b91f1ad125c	dg.4DFC/22df8a26-9085-11ef-8006-6b91f1ad125c	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dfbe06-9085-11ef-862b-e73a6cb66cf6	dg.4DFC/22dfbe06-9085-11ef-862b-e73a6cb66cf6	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22dff59c-9085-11ef-9965-27d8eb72483a	dg.4DFC/22dff59c-9085-11ef-9965-27d8eb72483a	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e02a1c-9085-11ef-a90a-8bfb290362fe	dg.4DFC/22e02a1c-9085-11ef-a90a-8bfb290362fe	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e05dfc-9085-11ef-92fb-0b59dc1c77ba	dg.4DFC/22e05dfc-9085-11ef-92fb-0b59dc1c77ba	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e0942a-9085-11ef-9a40-8741109d85b4	dg.4DFC/22e0942a-9085-11ef-9a40-8741109d85b4	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e0c7ce-9085-11ef-9d26-4b1bb180a4ae	dg.4DFC/22e0c7ce-9085-11ef-9d26-4b1bb180a4ae	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e0fb86-9085-11ef-a348-a36294ca84ba	dg.4DFC/22e0fb86-9085-11ef-a348-a36294ca84ba	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e133d0-9085-11ef-8be7-130250ba640c	dg.4DFC/22e133d0-9085-11ef-8be7-130250ba640c	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e16800-9085-11ef-a959-03050d94f608	dg.4DFC/22e16800-9085-11ef-a959-03050d94f608	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e19bb8-9085-11ef-ad29-ef7451b1e4c6	dg.4DFC/22e19bb8-9085-11ef-ad29-ef7451b1e4c6	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e1d33a-9085-11ef-933e-f7d3891aeb66	dg.4DFC/22e1d33a-9085-11ef-933e-f7d3891aeb66	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e20878-9085-11ef-8c48-97a1c4da18af	dg.4DFC/22e20878-9085-11ef-8c48-97a1c4da18af	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e23c9e-9085-11ef-916c-770e6524895e	dg.4DFC/22e23c9e-9085-11ef-916c-770e6524895e	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e276aa-9085-11ef-a586-0f12f00a1215	dg.4DFC/22e276aa-9085-11ef-a586-0f12f00a1215	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e2aa58-9085-11ef-af9a-3fcf37e5c60f	dg.4DFC/22e2aa58-9085-11ef-af9a-3fcf37e5c60f	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e2e43c-9085-11ef-8ed1-2f4a7012e6fd	dg.4DFC/22e2e43c-9085-11ef-8ed1-2f4a7012e6fd	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e3189e-9085-11ef-8967-170bc58d2b31	dg.4DFC/22e3189e-9085-11ef-8967-170bc58d2b31	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e34c10-9085-11ef-86cd-53bb95ce2a04	dg.4DFC/22e34c10-9085-11ef-86cd-53bb95ce2a04	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e381ee-9085-11ef-ab13-e77956ca925b	dg.4DFC/22e381ee-9085-11ef-ab13-e77956ca925b	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e3b614-9085-11ef-9609-23124c33936a	dg.4DFC/22e3b614-9085-11ef-9609-23124c33936a	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e3e9e0-9085-11ef-bab1-ef245b57d254	dg.4DFC/22e3e9e0-9085-11ef-bab1-ef245b57d254	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e41f1e-9085-11ef-b1cc-f7a52bc28cbe	dg.4DFC/22e41f1e-9085-11ef-b1cc-f7a52bc28cbe	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e453f8-9085-11ef-bb8a-177143d4f807	dg.4DFC/22e453f8-9085-11ef-bb8a-177143d4f807	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e48832-9085-11ef-8803-f7739197b393	dg.4DFC/22e48832-9085-11ef-8803-f7739197b393	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e4bdde-9085-11ef-8e7a-f7a77cddc941	dg.4DFC/22e4bdde-9085-11ef-8e7a-f7a77cddc941	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e4f3bc-9085-11ef-9f5e-c77d90be0bb1	dg.4DFC/22e4f3bc-9085-11ef-9f5e-c77d90be0bb1	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e52af8-9085-11ef-a81f-0bba71d933a6	dg.4DFC/22e52af8-9085-11ef-a81f-0bba71d933a6	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e55fc8-9085-11ef-b1ec-db3997d57689	dg.4DFC/22e55fc8-9085-11ef-b1ec-db3997d57689	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e593e4-9085-11ef-85ec-d35d73f2dab9	dg.4DFC/22e593e4-9085-11ef-85ec-d35d73f2dab9	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e5c7ec-9085-11ef-90f6-2f59713f05a6	dg.4DFC/22e5c7ec-9085-11ef-90f6-2f59713f05a6	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e6020c-9085-11ef-a598-67ad9a0bbef9	dg.4DFC/22e6020c-9085-11ef-a598-67ad9a0bbef9	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e63628-9085-11ef-9311-5bca45f8bef3	dg.4DFC/22e63628-9085-11ef-9311-5bca45f8bef3	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e66a08-9085-11ef-b474-f7044cde2b97	dg.4DFC/22e66a08-9085-11ef-b474-f7044cde2b97	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e6a0cc-9085-11ef-b697-f35e93004c99	dg.4DFC/22e6a0cc-9085-11ef-b697-f35e93004c99	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e6d6fa-9085-11ef-aeb0-57e16897e549	dg.4DFC/22e6d6fa-9085-11ef-aeb0-57e16897e549	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e70ae4-9085-11ef-b509-bfbb838a7aa1	dg.4DFC/22e70ae4-9085-11ef-b509-bfbb838a7aa1	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e741bc-9085-11ef-80c7-93f2540a026b	dg.4DFC/22e741bc-9085-11ef-80c7-93f2540a026b	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e77682-9085-11ef-a5ff-9fffa40dfdc8	dg.4DFC/22e77682-9085-11ef-a5ff-9fffa40dfdc8	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e7a9f4-9085-11ef-8f2f-1f004fe50386	dg.4DFC/22e7a9f4-9085-11ef-8f2f-1f004fe50386	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e7df3c-9085-11ef-844e-232f023b1505	dg.4DFC/22e7df3c-9085-11ef-844e-232f023b1505	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e813a8-9085-11ef-bbf6-3b2e0aa34aaf	dg.4DFC/22e813a8-9085-11ef-bbf6-3b2e0aa34aaf	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e847c4-9085-11ef-8d20-3b7dcef6013c	dg.4DFC/22e847c4-9085-11ef-8d20-3b7dcef6013c	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e87ece-9085-11ef-a154-ff3e6449c11d	dg.4DFC/22e87ece-9085-11ef-a154-ff3e6449c11d	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e8b312-9085-11ef-af1b-4f8eeae6d054	dg.4DFC/22e8b312-9085-11ef-af1b-4f8eeae6d054	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e8e6c0-9085-11ef-b43b-efb1aad892fb	dg.4DFC/22e8e6c0-9085-11ef-b43b-efb1aad892fb	Single-cells	
Not specified in data	ATAC-Seq	Not specified in data	Genomic Single Cell	Not specified in data	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22e91f0a-9085-11ef-ab77-5b10e285d3ca	dg.4DFC/22e91f0a-9085-11ef-ab77-5b10e285d3ca	Single-cells	
