id	participant.id	sample.id	associated_id	data_location	domain_category	domain_description	repository_of_synonym_id	synonym_id	type
89a1666e-591a-509b-97d3-b0a440175cd6	986cba22-ef52-53ea-985a-f45ed6f846ed		4360222				dbGaP	4360222_dbGaP	synonym
89a69b78-195b-50c6-b4c1-66a48d8af767	a6e3cafe-48c4-5dc3-9cc6-b8cebcf1bb74		PBBZKS	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBZKS_USI	synonym
89b3cf77-df4e-537a-b326-17a731b40a11	f87729ae-48b9-5ab9-b600-3e5604debe71		4433478				dbGaP	4433478_dbGaP	synonym
89c30980-e708-5301-97f7-5193d108ab3f	330c2797-b289-5e3e-9631-3ced61ff7d1b		4433536				dbGaP	4433536_dbGaP	synonym
89c94258-b211-5df1-9f55-67119befe1b0	e503c263-13c5-5b16-97e0-a6b4183f7db3		PBBHXT	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBHXT_USI	synonym
89d81707-9f46-5bc3-aa04-d54ade3bf955	759785f3-fe10-5373-890c-46c746c8a3aa		PBBJVW	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBJVW_USI	synonym
89eb4a40-5347-5c0e-95c0-95d2d0abc09e	6e2b9c93-d1f3-5594-b2ad-086f5cd5ec09		PBBVUF	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBVUF_USI	synonym
89ed28f2-4adf-5b44-9dcc-7e6ff4c080aa	42b9ece1-be70-5c2b-bef4-919baa84d809		PBCCJT	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCCJT_USI	synonym
89edfb88-3bce-57f6-914a-cf41b1539321	d13afc2e-1f5d-55e4-824d-d495070efcf7		4686533				dbGaP	4686533_dbGaP	synonym
8a0cc7a8-c312-5be6-ba43-4872ba44b4c8	e91da683-ade4-5c33-ac47-303acb2902bc		4360318				dbGaP	4360318_dbGaP	synonym
8a0e9c7e-8423-5e4d-9963-6f5c0f9341e2	6033c7a1-cfe6-5ced-8b6a-790ae66971f0		PBCEPC	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCEPC_USI	synonym
8a149ad6-be23-5a2c-99f0-91831909ee21	c21d5766-dec3-5af3-9ec5-e3411f583e56		4645312				dbGaP	4645312_dbGaP	synonym
8a1cdfb1-b64f-5141-9f62-208885e9a523	44a92927-0397-5c74-8683-98087a427c81		4660584				dbGaP	4660584_dbGaP	synonym
8a227420-87bf-51fc-8b77-433d809ac1ad	51733af1-56c2-5679-8f4b-5e3a666f3651		PBBMNW	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBMNW_USI	synonym
8a22b752-cf0c-5798-b2bf-6265a3f77374	e05117ee-8f72-567c-95d8-fd96a2b3be64		PBBPLA	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBPLA_USI	synonym
8a320bf2-d87b-5a91-906a-742c079c7d1c	36e0553a-1df0-59c5-9fa7-e35aff1364b9		4328925				dbGaP	4328925_dbGaP	synonym
8a3e64bf-b8ab-519c-8d22-615b717632a8	62a289db-e21f-54d9-9f6d-4a6277c048ed		4328935				dbGaP	4328935_dbGaP	synonym
8a4a0795-3f82-532b-8abb-27db9240663a	202e6f5a-1c54-55b7-9c49-44f036b551ae		4645533				dbGaP	4645533_dbGaP	synonym
8a5e6ed7-1bcd-5272-a55b-f17f11fc5fd2	b537b1dc-360f-5e32-8043-f066ff34cdf8		PBCBFR	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCBFR_USI	synonym
8a78b478-9af7-5ef7-9158-c53ee1f47e62	79d807dd-ff73-5868-99ff-289da6e34fae		PBBXEN	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBXEN_USI	synonym
8a801729-b055-50bc-b2dd-cb850546b4b5	e68b6311-a15c-50a3-83cc-b16b716070e2		4395015				dbGaP	4395015_dbGaP	synonym
8a8e9fbf-4794-54c0-b428-a4a7948373e8	8a7b4cfc-a595-5d36-91a6-dcac8fdda37b		4414364				dbGaP	4414364_dbGaP	synonym
8aafe6eb-3399-55c7-9627-c85a2f722446	d70a55fc-aca5-50d0-86dc-72a5557bf72b		PBBYTY	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBYTY_USI	synonym
8ab8c3c5-5dc0-5899-a635-5fe56f943b57	92667c49-c04d-5d9d-8326-a78e5cbaf031		PBCAGR	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCAGR_USI	synonym
8abd7342-01f9-59c1-896d-301c7adc688f	f67d4749-91f5-56e5-a594-175d23dc1966		4328941				dbGaP	4328941_dbGaP	synonym
8acaafac-52e5-59d9-a4f7-7b4bdee02c5b	d8b20607-31ea-5625-a2ad-d0555a5cc67b		PBCCNC	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCCNC_USI	synonym
8af050ef-5710-504b-b6f5-2f822dacd86c	f3da544d-045d-5c68-9894-20fb5b226747		4686480				dbGaP	4686480_dbGaP	synonym
8b0c8e57-a3ec-5f83-86ca-c8ab7b390a23	3b8b7b26-9c7b-5ac4-937f-57c2457220b6		4328978				dbGaP	4328978_dbGaP	synonym
8b25aa57-2cfb-51d1-90f6-504041629c98	1d81231e-f6c1-5f84-b527-32eef0254df8		4645489				dbGaP	4645489_dbGaP	synonym
8b29ca9c-0836-53f5-b023-84850f4683ae	f8ec45e2-6f15-58b0-971b-ecb4dab06698		PBCDLI	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCDLI_USI	synonym
8b2c0c18-e3fc-5c64-b6ac-b00c0736f0e8	411cf139-d81e-508a-85b1-bb12f5513ceb		4394897				dbGaP	4394897_dbGaP	synonym
8b33b1bc-a890-549f-a871-0a228e20ad2e	50d646ed-6c57-592c-9026-4158f2e91c85		4660554				dbGaP	4660554_dbGaP	synonym
8b389021-1c46-5cc2-b54f-fd5746ed67f3	c96fade1-28eb-58dd-922c-9329cc194151		4414369				dbGaP	4414369_dbGaP	synonym
8b3d1b6d-550d-5a7d-a13a-988b57283f58	12345c99-bd13-5dd8-beda-77fc950bf04c		4414335				dbGaP	4414335_dbGaP	synonym
8b40b1a6-c355-50ce-b7b3-698169523491	094b33f1-3eb8-5dc1-919d-d05a6583c59a		4636804				dbGaP	4636804_dbGaP	synonym
8b492292-4a8e-56a7-9661-2c294f490d75	b1cc50a4-b470-5799-a289-25a2e91322c2		4636767				dbGaP	4636767_dbGaP	synonym
8b4b5f39-1108-5778-bcc9-f5e807ff4195	1635fc21-f7e5-5f3b-8a54-a8d913ef28ac		PBBTDS	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBTDS_USI	synonym
8b58851b-fd95-586d-8824-cd7cc366b7d9	2366fcae-19be-585e-b593-7681107b2e13		4645350				dbGaP	4645350_dbGaP	synonym
8b5d2073-b67e-5fc0-8f79-9f4a053422e9	f0fe0ea1-bfbc-5367-aa29-54a37e619c9f		4645308				dbGaP	4645308_dbGaP	synonym
8b6b4a6e-994f-5d04-9619-445a88eef515	7a806aa4-ee81-50e0-b944-65eb6118a984		PBBIZK	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBIZK_USI	synonym
8b75e2ce-8cd0-5411-8b37-87d67aa1e13a	5ae99f72-7d18-5501-a6ce-43f29ec3a48e		PBCHDY	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCHDY_USI	synonym
8b809d77-48a4-54fc-b464-04995f32ee91	2a6989c2-52de-5dd3-95d4-ce2ca92ef46e		PBBSEP	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBSEP_USI	synonym
8b827ca5-00fe-58c0-b4d1-24993f933545	667a383a-7a2a-530f-8b5c-c18f7237f023		PBCHEH	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCHEH_USI	synonym
8b8d2cdc-0035-5200-8be0-421f54154647	fc7d0528-c674-5ede-ac2f-54b65b415f45		4414280				dbGaP	4414280_dbGaP	synonym
8ba2f0d9-1d17-5773-a0c6-84abd259ffe6	eb6d0e6d-38fe-56a8-87fe-6fdf9ac475cb		PBBJIL	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBJIL_USI	synonym
8bb2f295-1498-5d70-accb-3fbc8aa08297	e97ad475-52c1-5245-b118-abb6d9dd1653		PBBRWM	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBRWM_USI	synonym
8bbe236c-6210-58d9-b2a0-7d3de540f689	ca5c1cbf-11b6-58e2-9489-dd45eb645906		PBBSRF	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBSRF_USI	synonym
8bc7b292-64f2-5858-94d3-ee63eead7f84	7f5f0ce2-ea73-5667-b451-797e2ae869bd		4360218				dbGaP	4360218_dbGaP	synonym
8bcd6bb4-5105-5932-a7fe-37de45893bac	ccdf2fbd-0383-55e5-90ff-aa2462692d02		4433471				dbGaP	4433471_dbGaP	synonym
8bcfebde-fcaf-5631-9451-c8ef3525527d	08c2d2ea-70d4-583a-887e-b19241722f46		PBBMZV	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBMZV_USI	synonym
8bdfb9ed-bd6d-5250-b6a9-c76e8c144b77	f0ef6c8d-d484-563e-a9a8-47771107fd2f		4394993				dbGaP	4394993_dbGaP	synonym
8be06a4a-c09f-5389-a79a-ffcd6539832d	f6b8051a-6926-56f6-9d68-00ff59a92126		PBBNFP	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBNFP_USI	synonym
8bf8ce62-6082-5c05-8bef-2e80d2e4a950	9f195df8-79de-536c-9970-8d808a70153a		PBCESA	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCESA_USI	synonym
8bff950a-29b3-5eba-9f9f-7932e97f6bb3	61e40e26-4c44-51ff-9a2e-8e4cbfc3090d		PBBSEY	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBSEY_USI	synonym
8c00c97d-704d-533f-90a0-179863cd78a2	29350bf8-6eca-5b64-9661-93a914642f1f		PBBHIL	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBHIL_USI	synonym
8c05cb9c-e91a-5690-b957-2aec504e1035	d60c5b54-a6e5-5510-88f7-7d7bbc6b2bef		4616750				dbGaP	4616750_dbGaP	synonym
8c0826c6-7ce2-5569-944b-b362e23cd7bd	a7433f42-7baa-550f-be19-a43d0b61838e		PBBZHJ	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBZHJ_USI	synonym
8c084853-59b7-5544-864e-6d4bb15c8d42	13762c83-718d-5a2a-9861-ad33d327bf72		4622046				dbGaP	4622046_dbGaP	synonym
8c0dfa09-57b7-5020-8c50-c96d9b7cad28	8db8e3ad-d6eb-53ad-8923-6e14a4e89afc		PBBXKW	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBXKW_USI	synonym
8c1de892-d9cf-5882-9bff-4bc5443c26e4	4e041ec9-12c3-56eb-8113-575b27dddf57		PBBNCU	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBNCU_USI	synonym
8c213e9e-ce00-503e-95cd-8683d74514cd	2560a852-1390-5a15-b236-4586c4d58cc5		PBBIXR	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBIXR_USI	synonym
8c29789e-676f-5c68-91f8-305692d333eb	e7c82498-4f02-5409-9222-bbf0c88a725b		PBCDEH	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCDEH_USI	synonym
8c47b989-180b-56c0-ae43-08cb20d6d5b1	6624d432-640a-535d-a38b-fd128f617e47		PBCAEL	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCAEL_USI	synonym
8c50df74-6710-5a9c-a886-ad1562b3f423	13004b90-e0bd-50f5-b68a-ef93c196bfdd		PBBNSW	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBNSW_USI	synonym
8c567bbf-34c0-5bf2-8ecc-9f9631b6ab31	7529eb06-c51c-5831-b29c-46d65452b2e5		PBCHRE	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCHRE_USI	synonym
8c67edbe-83ba-5734-a01b-4fa31aebdbfe	8a2073ed-4620-579a-83fb-83d11ad3779c		4686451				dbGaP	4686451_dbGaP	synonym
8c6d37c7-e8f5-5ba3-b6e1-bf114f25499d	9a6f21f4-3032-568c-85fc-af119b9cad2c		PBBRUJ	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBRUJ_USI	synonym
8c70197f-a6b8-557e-8187-9a61d49a8f8f	f0b09afe-7970-5cc8-ae60-c26ed096012b		4660563				dbGaP	4660563_dbGaP	synonym
8c777921-04cc-5325-8d7d-2344e65638cd	72c2b1f3-c2e4-566f-98f0-a1fc58546628		4340468				dbGaP	4340468_dbGaP	synonym
8c8f56ed-3e9b-53a0-b30b-964e03de91f7	f144478f-eb3c-57dd-9687-96adcdf64b4b		4328826				dbGaP	4328826_dbGaP	synonym
8c9405dc-071d-58f1-bc86-3278ca06a564	dfba8638-3d82-5f85-b5dd-68d2c0291363		PBBIVA	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBIVA_USI	synonym
8c971d39-24d3-5b11-97d0-44e72d44feff	210362d4-1405-54cf-b656-ad81f64670c2		PBBYYH	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBYYH_USI	synonym
8cb7ab1e-f019-5d44-abb0-7080cfb966b5	8ffc4aee-26eb-5429-acdc-46b59460a1ad		PBBZBP	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBZBP_USI	synonym
8cbf0ef5-df92-58ce-b8a6-99a101ab2311	ca3628e9-ce0f-5dec-b7dd-65025c3790f1		PBBUWT	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBUWT_USI	synonym
8cc31b1a-07b5-5ea1-abb2-dad50205184f	31fc79a1-d5aa-564a-bdd5-796680909836		4616975				dbGaP	4616975_dbGaP	synonym
8d0383f7-c0f7-5978-852a-42ef38a355df	51820375-a37c-5fbc-8c02-32fa573d2a22		4329055				dbGaP	4329055_dbGaP	synonym
8d03e058-5284-5ccd-b420-aef3bde1b7d4	be89bdb5-c38b-5cea-a55c-c708b85861a8		4616959				dbGaP	4616959_dbGaP	synonym
8d06469b-7c7e-5d7d-8e9c-4bbe9d5988ca	41816e29-4899-5f9e-a83a-8884b243b0aa		4452320				dbGaP	4452320_dbGaP	synonym
8d13ffac-26ef-5e0d-8f63-cc4a726b619e	d2e2dd00-4157-55be-accb-96daf1938d17		4360311				dbGaP	4360311_dbGaP	synonym
8d255821-eb39-5bb6-bd32-fa5854e1192d	8d4693df-804a-5b88-9158-453d2487e449		PBBWGV	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBWGV_USI	synonym
8d3bef78-4bfa-5e54-8c6b-1370c7fc4fd0	d4c48f92-5171-5855-a91c-6dc6a5270663		PBBTFP	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBTFP_USI	synonym
8d408268-ec78-50be-8b0a-127cdf889427	0a35b5b1-4976-5402-a525-485d4be5344d		4360244				dbGaP	4360244_dbGaP	synonym
8d60cfd9-d46d-5d0e-9974-2560ba80ca30	8b1d04ce-5ec0-5aa4-af56-0ff612ab4a2a		PBBSVB	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBSVB_USI	synonym
8d7b518d-e456-53c7-bdfb-f26f4e1d0932	5cd8d814-5267-56ae-95de-f654592ddb5f		4328924				dbGaP	4328924_dbGaP	synonym
8d7e110b-a0bb-5b96-860a-0b7c5bd0e838	d3a75612-2cd0-5feb-8c02-b12392e27cd1		4616984				dbGaP	4616984_dbGaP	synonym
8d81e2fb-22f9-5647-b741-984b4c3dc2ca	a25cbef1-974c-5227-8d45-93849d398c6d		PBCGTV	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCGTV_USI	synonym
8d9509d5-ce16-5c62-baea-1be1ad42025a	b9f13a34-c004-5a85-936f-28827d9cd96a		PBBPMR	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBPMR_USI	synonym
8db02b07-1720-5617-86fa-38d0078d028e	f9fa2efd-555a-5575-8d46-d97de3ca18c8		4660536				dbGaP	4660536_dbGaP	synonym
8dcda7b3-9b18-544f-91f9-dc0c7367e26b	e570e6b0-b659-54de-847a-14ab7e3bc40b		4414285				dbGaP	4414285_dbGaP	synonym
8dd8b8e7-4696-52a6-81e9-f541c1ad6e47	ec996bd9-6c7b-5cee-a80d-13995ee04a07		4660566				dbGaP	4660566_dbGaP	synonym
8df1c109-3000-5203-9cba-da8afcd99972	4fda356b-4cd0-57c7-8fdf-dfac836302fc		PBBNLF	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBNLF_USI	synonym
8df2f5e6-8787-5831-97f3-c0e24e1fdc4b	35fa68d3-cb24-5d64-8284-fd3b24718a4c		4645362				dbGaP	4645362_dbGaP	synonym
8dfe1adf-9fb5-5f59-9d26-23983dd25877	b74d6180-dffb-51ed-a569-90f883040218		4645418				dbGaP	4645418_dbGaP	synonym
8e0f9cd2-aca1-5bf0-812b-8fffdbcebc62	fc8cdc65-a4fd-5da4-a8ab-4a42a9e1aa4d		PBBSTE	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBSTE_USI	synonym
8e11daf2-c812-50ef-86d9-27dd2d4ba6b3	5f4d1297-509a-57f3-91c7-6166f61261a0		4394966				dbGaP	4394966_dbGaP	synonym
8e179c23-c584-5888-b24a-6156a62b580b	2ce7b1cd-75db-5fda-9b82-1fbb68363f27		PBCIAX	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCIAX_USI	synonym
8e1a770b-d170-52d4-89db-55daa24584b4	f6cf15f2-0f23-515d-8dc3-6635ec33e3a7		PBCIPI	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCIPI_USI	synonym
8e2feb29-cb63-54ed-bcb0-986cc6706569	994d2993-fed8-5ad1-90c5-55d8cb158039		4394851				dbGaP	4394851_dbGaP	synonym
8e32255c-3c77-5e7d-9c1b-a9f3ceac76c1	9949f2ea-e2c9-5e42-86f9-1a45548fec20		4414325				dbGaP	4414325_dbGaP	synonym
8e449e97-fccb-5258-ba6a-1e7f21c4665b	8d107c4b-41fc-5f95-98d5-e47cced99ded		PBBIIF	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBIIF_USI	synonym
8e5b530c-6c02-50e1-999a-3dcf3d6220b3	d9e9f20d-a3d1-5d22-b4da-b8fa9bc49d55		4328835				dbGaP	4328835_dbGaP	synonym
8e5e0ab0-a499-5266-b1bd-28ad1629266c	c4fb1298-507f-55fb-b94a-eb48499da65e		PBBKBC	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBKBC_USI	synonym
8e6e1df0-a388-50bc-af7c-d9397914aa81	9ebe423b-7b15-5a7c-840d-a4888be2d8cb		PBCIWG	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCIWG_USI	synonym
8e6e7cb5-940b-5596-bbfa-69949be2cfce	1635fc21-f7e5-5f3b-8a54-a8d913ef28ac		4394900				dbGaP	4394900_dbGaP	synonym
8e7ee252-a3e0-58ee-ac71-0bfd09833b00	836d8e98-64dc-5b0d-a87b-a6454945b7b8		4660551				dbGaP	4660551_dbGaP	synonym
8e91968e-9f5c-5c61-870c-8ff364c4e979	9949f2ea-e2c9-5e42-86f9-1a45548fec20		PBBVCK	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBVCK_USI	synonym
8e955dc3-7a8f-5564-bab2-2a590d32d18f	feef7fa8-3711-5af1-b0b1-2949ac9a0d53		PBCFZS	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCFZS_USI	synonym
8eb9c478-b455-5a57-a6a4-12decd9cd9d4	bf0286f8-7b5a-51de-8c69-9c5319555ff6		PBCCZM	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCCZM_USI	synonym
8ebf3783-8abb-588c-be99-5e2a82e1b0e2	bebe20f7-19f4-584b-b154-3d322ba97220		4616812				dbGaP	4616812_dbGaP	synonym
8eceec4c-fa23-51fa-bacb-b937c97d0791	f87729ae-48b9-5ab9-b600-3e5604debe71		PBBWFV	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBWFV_USI	synonym
8ee0b7f9-2349-5d54-b793-87846158c4ae	9b41d4f2-021e-5a9a-9051-689f1b0b8a19		4360314				dbGaP	4360314_dbGaP	synonym
8f0226b4-9c8c-5e8d-9d8f-f39d728597df	a0c94ae1-cd4c-51f6-b128-0ee3fb08f052		4328907				dbGaP	4328907_dbGaP	synonym
8f068d88-93b7-5f08-8b8a-a40f3ad2f80c	f2b52e9c-3c96-54a8-984f-63389eedc91e		PBCHAU	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCHAU_USI	synonym
8f230ae9-05f2-5828-b68c-2ab55c6f0645	1e813ec6-9e6b-5bf9-848c-3e66f2055b9e		4616787				dbGaP	4616787_dbGaP	synonym
8f248523-25e9-54f6-9d1f-06c18fc3899d	c0c7cba6-f668-58a9-a6ae-d8f4cad29785		PBBNZF	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBNZF_USI	synonym
8f2bc75f-1560-51ca-a54a-b154fe07937f	ac315ae6-2986-5a86-9bfd-9ada701f7f38		PBCCSD	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCCSD_USI	synonym
8f41aa08-e07b-5e14-b65d-65feb85bcbaa	11564294-e4b9-54b9-b3f5-f7a2fde2bc0c		4329020				dbGaP	4329020_dbGaP	synonym
8f4a4126-3a06-5f68-a1ac-bdecb379cb68	12e5f88c-b2fb-57f3-9aab-4841662483f2		PBBZKK	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBZKK_USI	synonym
8f53f1ee-5e14-5083-bb97-6d048cf7b261	2a3a4de1-92bb-5048-aaa8-a1506624088e		PBCFEN	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCFEN_USI	synonym
8f68977b-29d3-59a0-ad06-a5362fc02fe2	ce5a4270-1385-5b62-ad36-a8060d91c035		PBBJIF	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBJIF_USI	synonym
8f81fed9-a36b-52b0-875f-26d352508617	c7ed40ac-1ea8-5d03-8229-ba7c11306176		PBBWLS	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBWLS_USI	synonym
8facd1f3-5172-55fc-b939-130257af5772	b70a03f8-f0db-5057-817d-835f96b6d852		4329015				dbGaP	4329015_dbGaP	synonym
8fb2b4a7-2678-5b74-86b8-3183ac2718ea	ce795893-1b13-588d-a6aa-a62c747c8c5c		PBBTYZ	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBTYZ_USI	synonym
8fb33aa2-6a5c-5a50-b8d9-4d6f23ea182c	1b9623fb-b59f-50eb-81fc-49e5419844b2		4414309				dbGaP	4414309_dbGaP	synonym
8fbaf332-92a4-5e53-afea-cd73d4037855	1f2aec78-f8a6-505e-b6f0-55fad97b7c62		4394947				dbGaP	4394947_dbGaP	synonym
8fc3455a-adbd-5739-a4b8-c12fd5a59ca5	93136df5-9cd3-5edc-95d1-fb725d17d069		4616822				dbGaP	4616822_dbGaP	synonym
8fcf34aa-740f-5455-b12c-43ba7f0638c5	4e9543ea-4c73-5f48-bd97-7ea7ac9662b5		PBCFMS	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCFMS_USI	synonym
8fdcbce7-282e-5394-808e-5531d06e9614	3d618349-1adf-5441-9570-8de5c5584f27		4686527				dbGaP	4686527_dbGaP	synonym
8fdf5b7f-5fe5-5ba2-bd82-c1c03e909a22	176e34d5-e06a-51ef-941c-42724fc0e832		PBBRKP	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBRKP_USI	synonym
8ff22a3a-b41a-5d83-a700-208a195e746b	5dbcdfc3-5ab0-5133-9725-8a1aacff1d74		PBBIIW	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBIIW_USI	synonym
9002d66f-7ac7-5231-a2e3-b515dcdbef42	e2370171-1b26-5ff6-97de-df7699522a9b		PBBVNP	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBVNP_USI	synonym
90043440-6718-59b2-b5ea-5fee53775e78	c09a26b9-f6d9-5e2b-a412-27b64adb4844		PBBNCA	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBNCA_USI	synonym
901fee89-3004-5252-b8d7-b4413e380c12	823d6143-77d2-5137-b806-3e3dcfe20c72		PBBMNX	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBMNX_USI	synonym
9022578d-5ec6-56a3-9626-6831bb1b5587	53775895-5151-5e65-b09e-6f643619c608		4328986				dbGaP	4328986_dbGaP	synonym
9023ec83-232f-57ec-8911-778dcb1ef799	9bc791a8-31e6-5cd2-9f30-bf521cf22538		PBBZHE	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBZHE_USI	synonym
90297973-4641-5f8c-a3ae-f6c52d5013db	00879c49-bf09-52e4-917b-4e7daa96df30		PBBXRU	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBXRU_USI	synonym
903b654a-afe3-57c1-97c5-faead4a83309	f9a02f70-e462-50a2-a657-cf591b174a3a		PBBTSW	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBTSW_USI	synonym
904ff351-cf18-5972-8ac8-030ebe3e0290	d8da5b9c-674b-527b-9413-63b96093a657		PBCCXW	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBCCXW_USI	synonym
906e7c35-7aac-59bc-afe5-0a31fbc7cd72	7cffb41a-bb00-5eb9-8fd1-d172c1db3d11		4617014				dbGaP	4617014_dbGaP	synonym
907dc24b-cfaa-51e8-b6a6-7900962a6f28	66a2d5c3-9a6c-591c-aebc-e57d7021b45c		PBBXTG	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBXTG_USI	synonym
9086717c-6f5b-59a3-a8ec-8f636a076435	79fb0274-8503-5a57-82c9-bb7b83abd3ff		PBBYCI	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBYCI_USI	synonym
9089bc6f-f09a-577c-b626-3e779a8cf5e0	7da6fb91-2512-593c-a7c4-3a6be8bc7cb2		4616909				dbGaP	4616909_dbGaP	synonym
909b9512-d6a4-5c0a-b377-e718359cc898	8e15bbc6-8023-5681-a55b-a1f775c0f394		4433474				dbGaP	4433474_dbGaP	synonym
90a929ae-cbae-5f7d-a817-e1803aebd44f	a8401999-1476-502c-b13f-4d5fb1460f23		PBBKPL	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBKPL_USI	synonym
90ad9aea-6c3d-530d-8222-3b317a0683af	1eaa690d-5594-53c6-a076-2968feb085bd		PBBUHJ	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBUHJ_USI	synonym
90b4fb21-5984-5382-a762-18c59d5571bc	82a53999-08f9-5e6c-b020-57ca04402f56		4616905				dbGaP	4616905_dbGaP	synonym
90fca1d4-4479-5d00-ac62-cf6cdc6507c5	2de27537-0135-5514-aadc-abeab482c563		PBBNBI	https://www.childrensoncologygroup.org/	organizational_identifier	COG USI	USI	PBBNBI_USI	synonym
