GUID	md5	size	acl	url
dg.4DFC/aea8a087-64a9-586c-b6eb-0bca0130c050	1241bd225a37595478d54a85450685cb	9700890.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1246.CEL
dg.4DFC/f8d9a1d7-1ee8-5b8c-a8b5-24b7933fa861	0d2c459a27896b78b902c961e56c3a80	9700236.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1247.CEL
dg.4DFC/74c0d1c3-02b3-5848-ad99-e46ac1db65d7	33726c966a68d456382b2d6d682a1279	9700954.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1272.CEL
dg.4DFC/7a1d3389-9dc0-5a81-9273-dd554e7c369c	3dd5af8ae9e6bbc7dafc78e44b21cfcc	9700038.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T12A.CEL
dg.4DFC/2d8855b4-0bb5-53c1-a0a9-4c42f2e232c0	c66528d150b468d8916a5da34a23e6db	9700846.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T134.CEL
dg.4DFC/708e7e9d-efc9-54e1-a536-efa4d0c3a668	d9bc35f070f6590e9dfa63a0b90df6c1	9702486.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T13C.CEL
dg.4DFC/90be150b-3f3a-5f6e-afca-e18ad9b032d1	4b8ffce71f14c9cf1326ffb70f0a01f4	9700666.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T149.CEL
dg.4DFC/ea5705b3-b882-5e18-9f01-c2d691a20e01	89f1a3faadbb0b52789054b666199982	9700496.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T14B.CEL
dg.4DFC/41de2751-8266-542e-858c-752876cc531d	530e1e9d9a28d5e72e77e1aabde20e26	9701554.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T15.CEL
dg.4DFC/c29117d4-d367-5150-9dfe-92db273a5365	627fb00b787f8a4511f396085dd815a3	9700020.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T153.CEL
dg.4DFC/f0813c04-10b4-5ec5-9a72-c6923e0e6520	7064c02126ad8c7a0cfbe00dd6122bbf	9688873.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T153599.CEL
dg.4DFC/ef782eb7-d1a7-5e98-b6c8-c1f190e04f6e	64e9b94e257bbe9ac905b0c152f25f34	9699926.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T15A.CEL
dg.4DFC/2f3b2544-2c5c-5e21-855c-3f776c6480f2	64329d561760f500009c89dbecaa2610	9688745.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T168327.CEL
dg.4DFC/f67ba937-0012-5b64-bebd-333b9a4b74c0	ba70240f6173228ceeb4cea8b76df9c6	9699646.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T16B.CEL
dg.4DFC/b9816a68-5008-5e33-961e-a2c52ee86654	8494ddb30c0cbe4e3ec4675274a816cf	9689783.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T173175.CEL
dg.4DFC/564ea8c1-b362-5fbf-a7e2-d3b266578f95	ef3bae618f0cff4797a4aae655f682e6	9689497.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T179891.CEL
dg.4DFC/6277f7ea-0f86-594c-99c4-47f3ca996e95	dfee3eb725313ed3d693f88508faefd7	9699430.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T17B.CEL
dg.4DFC/b0019260-8c67-5ed5-b77b-f3a30b200784	7d488de251b24a6b20f4e8f8ad1dc86b	9688725.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T180119.CEL
dg.4DFC/f628bf9c-5009-5b81-bfb3-3241179ca785	5c1bfb04c947b4ea5716d26447cbdfbb	9689865.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T180223.CEL
dg.4DFC/fcfb3752-db0e-5b6b-a8f1-9f51efda0587	b1c578d5f4d1cd650f1bd800058bd481	9689995.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T184844.CEL
dg.4DFC/fd6f69cd-379e-5227-8948-457dd3b7d7c6	2e21d06da08db4ae178a64e9d6ecc6c3	9689377.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T188084.CEL
dg.4DFC/a290c039-4f61-5a03-826a-08a60c94c042	89b1caa84831c06f4ccb55d54cd785de	9699524.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T18B.CEL
dg.4DFC/33c931a4-ef38-5a9d-9179-20ba429f649a	8356f564e5c7648ec2b49281071579b3	9689507.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T190030.CEL
dg.4DFC/e37351e6-faaa-5b02-a60a-e9877b7e62ff	157afc3ff925138fb31952ced492b0b7	9689455.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T193231.CEL
dg.4DFC/b396d5dd-ccc1-5641-936a-345018d7d680	ba3bae20beea6c059c8922b5b3b1a6a2	9699498.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T19B.CEL
dg.4DFC/140a441b-40dc-5022-85d4-259a12df89bc	86fadb67afa656cefc94c776c7ffa073	9698754.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T1C.CEL
dg.4DFC/76a0964d-b27b-5378-a1db-983121db3377	9166db5e714012ed5978ef5c1198166a	9689439.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T204714.CEL
dg.4DFC/3e37aaca-28f7-5e5c-a0c9-4b7be7d998b4	a92ffa9c84e2654bf3b259704361eed1	9689509.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T208513.CEL
dg.4DFC/28398369-051c-50ec-bc3a-ec07abb92991	277a62faf7c7f4460e08d61b72d40f50	9689615.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T208756.CEL
dg.4DFC/5d69978a-0121-57a5-a273-e2f2262cc378	44ecf374beb9b4ea69085d32f47e820f	9689867.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T208911.CEL
dg.4DFC/da4dce16-691d-571b-ae6d-e8ae7fa3a1fd	af5602563c5a2803320420054ad8ee9b	9700698.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T20A.CEL
dg.4DFC/ab849972-d740-59aa-ab77-2abfe06d6329	516bf7532ec4db1e9046e0f31ae13cf1	9689519.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T212759.CEL
dg.4DFC/64937fd5-cbcc-5dfb-bf5c-1809cc5771ac	7e17379fa85c26d882d6a81e24f0b1c2	9698650.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T21A.CEL
dg.4DFC/ef8a5f2e-92eb-5a55-8cf5-7d0d99660d88	8a9b8332150bce5ad056f495d457ab46	9689357.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T223986.CEL
dg.4DFC/7a7f620a-4d9d-56f6-ae31-96c1c7cf17d6	c7177434b4d52dcdcc7e498a133da614	9699514.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T22A.CEL
dg.4DFC/534cf4af-6f58-529a-acf9-98f3b2575336	1153f330c2c1a56dd68c32c5580cc3e2	9698850.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T23B.CEL
dg.4DFC/2242fa53-3bd0-5600-ba2c-128ba2e55cc1	d3a09164310d365690a84f710b477fb5	9699538.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T24D.CEL
dg.4DFC/7f3863a6-3820-59ac-a98f-07efa0fbdd65	be85a4ae034afbd53bb4bc5aaeff42ac	9699786.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T25E.CEL
dg.4DFC/9f8ee226-2058-5de1-bf03-bc51cda87c56	50419c41551764aad39cc5501b77d918	9701262.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T266.CEL
dg.4DFC/4b06a1f1-622c-5a29-8f6e-a9ea9e939cda	b22235450c108b9d181940772eefabfb	9699138.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T26B.CEL
dg.4DFC/fd089ebd-507b-5e18-9a6e-55d812f63533	cd7abe3304ae79a005b820bd714f0cec	9700642.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T276.CEL
dg.4DFC/09276a68-15df-5336-ab69-ba58978bed92	dee23c06d33bb0fac705969b78d74651	9700530.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T27C.CEL
dg.4DFC/6880cc80-119d-5c9e-b9f9-327461854812	347ec64edea27d3f543859d4cc1b8c97	9699794.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T29C.CEL
dg.4DFC/bc3886d4-2edd-50e5-bc91-6ec6f1e93a6a	07e84644819a858ff099ba3b1f11f6aa	9698822.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T2C.CEL
dg.4DFC/31690776-7db8-5e6a-967c-31bde445a0cc	43c37b1e2505585bdce16c9ef7600f49	9700042.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T30A.CEL
dg.4DFC/ba16ba95-56bf-5a1c-8a76-58f364f5921f	0a304974727b5c0fa3e9ed2e858ccba9	9699950.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T31B.CEL
dg.4DFC/b80aee29-255a-5439-b30c-e6cf6cafcec1	5ff84202a3bebd2ebad4af783b8f7922	9700394.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T32C.CEL
dg.4DFC/a87d20a1-c9c6-5c88-ac9a-cb6ba97f9d30	ecf09fa1f5673d3d7e4bcc736a9f96fc	9700750.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T343.CEL
dg.4DFC/020dc80d-2c43-5dd2-81cb-96f70e46a07f	d20d6166694e58b2e71e3829e47536a3	9701098.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T346.CEL
dg.4DFC/a13ca4fd-ef8f-5ed8-8898-53ce4219b144	24daf58bd205a65f32423f65bcd76181	9701222.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T34B.CEL
dg.4DFC/32cefd9e-5736-547c-8895-94ef0db8336a	3f79145af08621317d44b5effba21c6f	9700258.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T35C.CEL
dg.4DFC/3c867db5-57e1-59cf-b10b-1b0255f50d93	5ec2d983f78c938c03493b2d49444d10	9700910.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T362.CEL
dg.4DFC/59d43e3c-f2cf-5976-b94f-a42362492b23	bacb40bc30730c33fdcaf47c7b62ed03	9699058.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T36B.CEL
dg.4DFC/9074bfc5-3e35-5d3c-bb60-5dc223bd3021	c2732257e7fb734a1a9482198e09a50f	9699298.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T37B.CEL
dg.4DFC/5ebc9856-6425-5acb-a188-a0c5982bfe94	5c0c4dfb2ade0be27d79c6a517ae7a99	9699634.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T38C.CEL
dg.4DFC/b0751c25-9f8a-5ef7-a6d2-14ca4551740a	e57a4bb65b57d512b9c0a2e565af1dbe	9699600.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T399.CEL
dg.4DFC/e8a7c14e-c55b-5309-8d9f-f3bb005e8c29	b0c7c6f34d42e619f25f9bbfd962cb8d	9700284.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T39A.CEL
dg.4DFC/fafa26ca-a3f0-5794-bbaf-9b3fb7df9f0e	631f280de469e0ac4650fda007d8e995	9698770.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T3C.CEL
dg.4DFC/04d64e17-a727-5eac-a551-5f49a617bdce	7bc3b05ea24c76e42c119310c6f34e51	9702450.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T40B.CEL
dg.4DFC/737a7f00-dea8-5cf7-a5d9-1fb11200ae6a	40645ecef22c6d6ec1d49980be0144d9	9701952.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T41B.CEL
dg.4DFC/158ccf49-2a5e-5750-871f-94472283f879	1a496282c586778c208ecd6f2dedf496	9701278.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T424.CEL
dg.4DFC/9b659a33-313e-5e38-8a69-71dbabd6a9fd	e6a0735da193ccc0725f91e997bf7c03	9700790.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T42A.CEL
dg.4DFC/5c028cb3-8da1-55fc-9f88-79853c87c739	7ea86c7ac5075a143f2f09f44800b14f	9700854.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T430.CEL
dg.4DFC/d73f0efc-d94c-58b6-8da4-59232fa2501f	876b34d02a8a68f921a4ca1c4b64e343	9699326.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T43A.CEL
dg.4DFC/175bb900-4b9f-598f-a4ee-d8ca46012cca	e6ea0e550f4d9691a3cb741d8304ff09	9701142.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T448.CEL
dg.4DFC/626f22da-1731-5704-b0c0-1a7d9dca7469	600fb74950b2015c035110829bf6b61a	9700790.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T458.CEL
dg.4DFC/938e736c-276b-5060-915d-caf4a761cd60	46be06a13adc6d1bfb2f1920c8eab2b3	9699582.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T45A.CEL
dg.4DFC/c3d71625-d1d9-56cb-8b3e-69f4c6b535b2	7324f4f61307d31d8d40c9b7fa6b3843	9698754.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T46A.CEL
dg.4DFC/a7f82937-8d06-5c66-b93a-ee7120e49078	3d84b8659fd3e9028381d56278566d75	9699674.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T47A.CEL
dg.4DFC/6698112a-23b2-5c0f-811b-f2f643ec84c3	363dee775a6183416001e914c42792c9	9701206.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T497.CEL
dg.4DFC/a6be74e4-00cd-5555-a5c6-2de21d218237	5e30d9a6c4afcbee0f673792a0ffd337	9699838.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T49B.CEL
dg.4DFC/7a5c09c2-5db7-5352-8ec5-230ff81a9e5d	35dc09fd95b210b5d72df62b975b949c	9700264.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T4B.CEL
dg.4DFC/37be50ee-6f1d-58bc-b7de-f608fda4bd32	3f11dd640dfcdd973d5f35bec221d06a	9698962.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T50C.CEL
dg.4DFC/f524dee5-a924-5942-a26a-646d29266559	71133683cae0919c15862489065527af	9699618.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T51C.CEL
dg.4DFC/4e67106c-85f0-5d35-9b5a-614eac489499	608be6b19b0168b9f108355c5c001a6e	9699756.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T52A.CEL
dg.4DFC/41c17e8b-c580-5c9e-a6d1-4cace2a697d3	b3ab1400dd8112baf625b1ed624689b4	9699826.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T53B.CEL
dg.4DFC/ab3966d8-3094-5b65-ac65-47305204feba	2ae1380942508004cc2f320ee569d266	9698726.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T54B.CEL
dg.4DFC/46ea4b92-5771-52b5-88a4-60e758571f5f	653898d71de335dd7f41fa65e5996531	9701090.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T554.CEL
dg.4DFC/693e9543-3d1f-5302-9819-6e7f5c10ea59	aeb636f7bbf66dc4871d4e6958e8f991	9698822.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T55C.CEL
dg.4DFC/1edd1e3e-21ec-5417-bbe7-6927698f579e	6632b98ce5e503be1cc95cc5f22789b4	9698938.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T56C.CEL
dg.4DFC/e6665f83-da26-5c58-b1c7-73bf097e4a7e	43d176d6f0d72264991d42bbbc23015a	9699078.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T57C.CEL
dg.4DFC/d4c46418-e279-50e2-8632-76ab05a32f56	fb7a5e27c8932e5c5b36b51b75b8980a	9699102.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T59A.CEL
dg.4DFC/e778562f-a99e-5a97-9a4f-f47f63c220bd	dd7e9eae1a9332a886b1b6e579730c6c	9698666.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T5B.CEL
dg.4DFC/e1a2fbf5-51ee-5564-a640-929dbd4593b4	12f796cbfd0cf1ea3aa5eb6d024a1d2f	9698994.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T61C.CEL
dg.4DFC/2704306b-d0e7-5190-83f3-c7794a6fd59c	42d8f6ff3460a0420bc7770bc721b2e6	9699246.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T62A.CEL
dg.4DFC/fd70f974-03c5-5ff9-86b9-8c3448153314	5fea88dbf604c7d34f2df8d0212ba5f4	9699034.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T63B.CEL
dg.4DFC/b4c373ea-851e-59c1-a83c-0b4337c1d69f	92657b5d92f02881fbe153adc2cb99f1	9698874.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T67A.CEL
dg.4DFC/c3b32486-3f26-5fa6-b993-cddff67eaffb	13b44e0e41c4e39b5621badb8e0cdcad	9699472.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T68A.CEL
dg.4DFC/ad0bbba8-fc38-527e-af35-4589a20a6dbe	15c07110a18a1e0cbbc2dcb0fcfa21d5	9700978.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T6C.CEL
dg.4DFC/ec9148f7-f066-534e-98a7-25a02f869585	7ba26dba48c22875ae8b5f80f8bcd106	9700178.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T70B.CEL
dg.4DFC/462ba403-26d7-5225-b4e8-10ccb5d0033d	c1015024c2aa30cae22b9b53cc744278	9702010.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T74.CEL
dg.4DFC/a9d7049c-8f16-5939-8a50-fabd53d73a0d	af4de731f1bb1974959854f29fd0f3dd	9701210.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T763.CEL
dg.4DFC/54acebad-e493-5b71-841e-625f36bcfa1c	fa3e702ff9306711fe7c50e25d03695d	9700312.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T7B.CEL
dg.4DFC/2a433ca7-3a69-5a78-bb16-fbdb243d28f2	be541cd8946f389ea7073112f2037e4d	9700950.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T843.CEL
dg.4DFC/20c08b5e-9ebd-5bb1-8cbe-770a9a2c03eb	913a7fd5cc945eddd93c5b5e327e85a4	9701326.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T856.CEL
dg.4DFC/0801dbd8-dcca-5778-a2fe-8f2d98dd6cef	27ba28a8c6f61deaa8f0fe7a423d5b0e	9701326.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T881.CEL
dg.4DFC/ae2c07b6-3a98-58b1-a3ff-5ec5d67419fd	d3a7a8dc31bf67e966b7bbd47a044225	9699830.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T8A.CEL
dg.4DFC/e5360993-faac-52ed-8d56-c11727855136	22a398b49b527831c0438fa578a17ba0	9701070.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T907.CEL
dg.4DFC/d21ee7cd-c33c-5684-a702-325fd94070a5	7f751054a826006249a6e82308272ee7	9699988.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T992.CEL
dg.4DFC/7787535e-ded2-56eb-b84e-e42b9dda41f5	9141908407d51ed8c409cdde5ea988ef	9701646.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T999.CEL
dg.4DFC/63c6cef2-0604-5644-af52-449a1063bbde	b6ee8ac068ef937698e4f6095a493917	9699846.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/OSA02/T9B.CEL
