type	uuid	crdc_id	file_description	file_format	file_name	file_size	file_type	md5sum	sample.sample_id
file	af5a5a4d-8450-5d2a-8c05-a03223784dbd	dg.4DFC/af5a5a4d-8450-5d2a-8c05-a03223784dbd	Low Pass WGS: Primary Tumor	bai	COTC026_0936_T.bam.bai	2228048	Whole Genome Sequence File	71f91a92b6665a884b1a874b1d78745d	COTC026-0936-T
file	b48793e3-4645-5f3f-bf0c-ff72b6429626	dg.4DFC/b48793e3-4645-5f3f-bf0c-ff72b6429626	Low Pass WGS: Primary Tumor	bai	COTC026_0346_T.bam.bai	2221072	Whole Genome Sequence File	73e3747c3f7c0a81f80bd6359c6b3123	COTC026-0346-T
file	b4f3d8c4-6615-5769-9fe5-1288b521611b	dg.4DFC/b4f3d8c4-6615-5769-9fe5-1288b521611b	Low Pass WGS: Primary Tumor	bai	COTC026_0246_T.bam.bai	2430304	Whole Genome Sequence File	69adb85b1ce1d1d2a6ddc177b747fae2	COTC026-0246-T
file	b4feae4b-4320-5e9c-997c-33ae30dba694	dg.4DFC/b4feae4b-4320-5e9c-997c-33ae30dba694	Low Pass WGS: Primary Tumor	bam	COTC026_0825_T.bam	8784385983	Whole Genome Sequence File	79bbf1db4d69c29dbbdae31145b871b4	COTC026-0825-T
file	b5ed660b-a39b-5c22-aef4-8e62b4b673cb	dg.4DFC/b5ed660b-a39b-5c22-aef4-8e62b4b673cb	Low Pass WGS: Primary Tumor	bai	COTC026_0243_T.bam.bai	3772296	Whole Genome Sequence File	9965f3b8a62265c556a6179070cc978a	COTC026-0243-T
file	bbad5ba0-e907-589e-a6ca-b1213475ef11	dg.4DFC/bbad5ba0-e907-589e-a6ca-b1213475ef11	Low Pass WGS: Primary Tumor	bam	COTC026_0424_T.bam	7059808603	Whole Genome Sequence File	5762642556d5536f92fdd814d1a80f8d	COTC026-0424-T
file	bd22c102-d716-57f0-af6c-a8dacc28f762	dg.4DFC/bd22c102-d716-57f0-af6c-a8dacc28f762	Low Pass WGS: Primary Tumor	bai	COTC026_0347_T.bam.bai	2861968	Whole Genome Sequence File	0092fce92daae1aa56da5ba60808ed2e	COTC026-0347-T
file	bd8bb889-07ac-5ddf-9517-e292e0b0c8f3	dg.4DFC/bd8bb889-07ac-5ddf-9517-e292e0b0c8f3	Low Pass WGS: Primary Tumor	bam	COTC026_0820_T.bam	7320704916	Whole Genome Sequence File	8d63f0b1875afcf3213dec183f301afa	COTC026-0820-T
file	bf1f39c8-878a-5428-903f-015d930c6714	dg.4DFC/bf1f39c8-878a-5428-903f-015d930c6714	Low Pass WGS: Primary Tumor	bai	COTC026_0418_T.bam.bai	2715024	Whole Genome Sequence File	0fd66db6d92b89f43e2815451cd1ff20	COTC026-0418-T
file	c1e59c09-a6d6-58db-9e6b-55cedfa9833a	dg.4DFC/c1e59c09-a6d6-58db-9e6b-55cedfa9833a	Low Pass WGS: Primary Tumor	bam	COTC026_0921_T.bam	8430198475	Whole Genome Sequence File	1bc190d287a65c040750c6d01ef77608	COTC026-0921-T
