type	uuid	crdc_id	file_description	file_format	file_name	file_size	file_type	md5sum	sample.sample_id
file	4d76c9e1-0655-5802-90d0-a01499415e15	dg.4DFC/4d76c9e1-0655-5802-90d0-a01499415e15	Low Pass WGS: Primary Tumor	bam	COTC030_0701_T.bam	5852038165	Whole Genome Sequence File	90b91dacb6a1c6f353a5879aabc99a99	COTC030-0701-T
file	4eb75132-c0ad-58de-ac16-b91bfd4bcf93	dg.4DFC/4eb75132-c0ad-58de-ac16-b91bfd4bcf93	Low Pass WGS: Primary Tumor	bam	COTC030_0202_T.bam	9943205780	Whole Genome Sequence File	2ddb8312d0141abc408971cbd71e75aa	COTC030-0202-T
file	53831b42-b18f-5422-992a-0371e0ecfef4	dg.4DFC/53831b42-b18f-5422-992a-0371e0ecfef4	Low Pass WGS: Primary Tumor	bai	COTC030_1013_T.bam.bai	2168600	Whole Genome Sequence File	4ebbc3e853decbeebfcb608ee53f9c79	COTC030-1013-T
file	5a4f3e9a-1eb2-50bb-aa20-1ccee7c1cbfc	dg.4DFC/5a4f3e9a-1eb2-50bb-aa20-1ccee7c1cbfc	Low Pass WGS: Primary Tumor	bam	COTC030_1009_T.bam	6795663484	Whole Genome Sequence File	24cac3a4e000b1397ecb9568f7af0860	COTC030-1009-T
file	5d2dba42-fce5-550c-8983-9d2cb04e590b	dg.4DFC/5d2dba42-fce5-550c-8983-9d2cb04e590b	Low Pass WGS: Primary Tumor	bam	COTC030_0504_T.bam	6633991377	Whole Genome Sequence File	624bf1ec8e29c7c9801ec15568908a92	COTC030-0504-T
file	5f109b5e-41c9-580f-aa3d-3b74c424ac25	dg.4DFC/5f109b5e-41c9-580f-aa3d-3b74c424ac25	Low Pass WGS: Primary Tumor	bai	COTC030_1004_T.bam.bai	3856224	Whole Genome Sequence File	06b9183540a22b3ffcd274f320fdd2d2	COTC030-1004-T
file	68683ec0-cf4f-5ec2-a809-a0e594e3c7db	dg.4DFC/68683ec0-cf4f-5ec2-a809-a0e594e3c7db	Low Pass WGS: Primary Tumor	bam	COTC030_1018_T.bam	7227917666	Whole Genome Sequence File	88797bb5a080fdb4d077f50a34cc23c9	COTC030-1018-T
file	6a9330f0-ad34-533e-97f9-6c3f117f4135	dg.4DFC/6a9330f0-ad34-533e-97f9-6c3f117f4135	Low Pass WGS: Primary Tumor	bam	COTC030_1027_T.bam	8564351152	Whole Genome Sequence File	e4ed3d18765a5ab10a3d314711deb299	COTC030-1027-T
file	72e0fb70-3b22-5270-b7ad-619daa5dddb3	dg.4DFC/72e0fb70-3b22-5270-b7ad-619daa5dddb3	Low Pass WGS: Primary Tumor	bam	COTC030_1006_T.bam	6409353346	Whole Genome Sequence File	82332dbccdc928f3cbea71413007abc0	COTC030-1006-T
file	753e5e28-27a2-5377-90e9-01bce2c1efa2	dg.4DFC/753e5e28-27a2-5377-90e9-01bce2c1efa2	Low Pass WGS: Primary Tumor	bam	COTC030_1013_T.bam	4731696218	Whole Genome Sequence File	723948e32a45be6b3262a304493ba86b	COTC030-1013-T
file	7d737d0e-412e-50e2-b09d-36fd62d5f2e5	dg.4DFC/7d737d0e-412e-50e2-b09d-36fd62d5f2e5	Low Pass WGS: Primary Tumor	bai	COTC030_0202_T.bam.bai	4605832	Whole Genome Sequence File	a3573ede4248ee03bfcd89c0111df6a0	COTC030-0202-T
file	892118c6-7daf-5e10-b291-4379845cd6ac	dg.4DFC/892118c6-7daf-5e10-b291-4379845cd6ac	Low Pass WGS: Primary Tumor	bai	COTC030_0703_T.bam.bai	2893656	Whole Genome Sequence File	fa2690faa63b59501d27e0da766f48f6	COTC030-0703-T
file	9c35f113-bb00-5588-a7f0-c2caf0af7ec9	dg.4DFC/9c35f113-bb00-5588-a7f0-c2caf0af7ec9	Low Pass WGS: Primary Tumor	bai	COTC030_1012_T.bam.bai	2583440	Whole Genome Sequence File	96c832eaeff13b7f790d9c14e284740c	COTC030-1012-T
file	9fdccc72-11d5-5a26-8bbf-68fb4aaf24b4	dg.4DFC/9fdccc72-11d5-5a26-8bbf-68fb4aaf24b4	Low Pass WGS: Primary Tumor	bai	COTC030_0505_T.bam.bai	2367448	Whole Genome Sequence File	5a51c27a6e56c423ef12ca3c933a8299	COTC030-0505-T
file	a1db12ca-7b0a-5053-8307-7ca0eba3091c	dg.4DFC/a1db12ca-7b0a-5053-8307-7ca0eba3091c	Low Pass WGS: Primary Tumor	bam	COTC030_1014_T.bam	5405560474	Whole Genome Sequence File	86e0d83c92705766649d6673cd0689b4	COTC030-1014-T
file	a7de4ba4-4ada-5820-a283-a261c0136474	dg.4DFC/a7de4ba4-4ada-5820-a283-a261c0136474	Low Pass WGS: Primary Tumor	bai	COTC030_1027_T.bam.bai	3315840	Whole Genome Sequence File	c86bfa4f787fe8c1c433f3982c7a4e2b	COTC030-1027-T
file	acd816d7-a037-5933-9a8a-3d30bf7a9a11	dg.4DFC/acd816d7-a037-5933-9a8a-3d30bf7a9a11	Low Pass WGS: Primary Tumor	bam	COTC030_1024_T.bam	6081788031	Whole Genome Sequence File	fe5c314c663dd96028147ce081e4f9cc	COTC030-1024-T
file	b3750ab6-1f83-5174-b959-be7efecb28d5	dg.4DFC/b3750ab6-1f83-5174-b959-be7efecb28d5	Low Pass WGS: Primary Tumor	bai	COTC030_1006_T.bam.bai	2271176	Whole Genome Sequence File	b75d997259756f729f72f9c0f6cfff76	COTC030-1006-T
file	b80cd1fc-cd62-5072-88fa-1be48b376479	dg.4DFC/b80cd1fc-cd62-5072-88fa-1be48b376479	Low Pass WGS: Primary Tumor	bai	COTC030_1022_T.bam.bai	2568272	Whole Genome Sequence File	96b7500d23392f8edc5b90b76ea3352e	COTC030-1022-T
file	b81ad1c0-ffa7-53e0-a5c6-b5ea6d668924	dg.4DFC/b81ad1c0-ffa7-53e0-a5c6-b5ea6d668924	Low Pass WGS: Primary Tumor	bai	COTC030_1003_T.bam.bai	2662496	Whole Genome Sequence File	577810326c0494ff30916fbaf8a6c84f	COTC030-1003-T
file	bb7dfa45-0cb8-50e5-bc09-02355f08ac85	dg.4DFC/bb7dfa45-0cb8-50e5-bc09-02355f08ac85	Low Pass WGS: Primary Tumor	bam	COTC030_1007_T.bam	7327385082	Whole Genome Sequence File	76680b0fa2202544594c47fe5ef79a4d	COTC030-1007-T
file	be448239-22f0-5280-b430-ed07e9d40268	dg.4DFC/be448239-22f0-5280-b430-ed07e9d40268	Low Pass WGS: Primary Tumor	bam	COTC030_1012_T.bam	7685468787	Whole Genome Sequence File	9dd8d06c95fb67d0de4823058ef9b7d2	COTC030-1012-T
file	c38b466f-6ed3-5544-9b6d-b142e5eb8a5f	dg.4DFC/c38b466f-6ed3-5544-9b6d-b142e5eb8a5f	Low Pass WGS: Primary Tumor	bai	COTC030_1019_T.bam.bai	2792256	Whole Genome Sequence File	a4f194d4bd8119fc9a138b77511030a1	COTC030-1019-T
file	c8962c89-f1c1-554c-8608-dab6f35ff059	dg.4DFC/c8962c89-f1c1-554c-8608-dab6f35ff059	Low Pass WGS: Primary Tumor	bai	COTC030_1018_T.bam.bai	2457512	Whole Genome Sequence File	69f6a7bbab0ed31a6561483612a6b00d	COTC030-1018-T
file	d56b21e5-f813-5bfe-8ca0-fbb6ef65679c	dg.4DFC/d56b21e5-f813-5bfe-8ca0-fbb6ef65679c	Low Pass WGS: Primary Tumor	bai	COTC030_1009_T.bam.bai	2309992	Whole Genome Sequence File	ffb3b6b4dd9838732d3871b50abb3145	COTC030-1009-T
file	d59697ad-6d29-56be-ac71-baa33f88edb2	dg.4DFC/d59697ad-6d29-56be-ac71-baa33f88edb2	Low Pass WGS: Primary Tumor	bai	COTC030_0203_T.bam.bai	2905024	Whole Genome Sequence File	1a777c2ad00f9c2a0fdc64e694be0242	COTC030-0203-T
file	d9c54296-5a4d-502d-8940-a1bed3ef4a6a	dg.4DFC/d9c54296-5a4d-502d-8940-a1bed3ef4a6a	Low Pass WGS: Primary Tumor	bam	COTC030_1015_T.bam	8298264358	Whole Genome Sequence File	8eae211c040bf8e7a74e12fc56e043ee	COTC030-1015-T
file	dc89306f-f565-5484-a11b-86bbccd508d9	dg.4DFC/dc89306f-f565-5484-a11b-86bbccd508d9	Low Pass WGS: Primary Tumor	bai	COTC030_1001_T.bam.bai	2322368	Whole Genome Sequence File	b6c8ec1749e71df21e6f1b3fdb65ee40	COTC030-1001-T
file	dea291a9-d917-5a6f-961f-7b22fff0fcb9	dg.4DFC/dea291a9-d917-5a6f-961f-7b22fff0fcb9	Low Pass WGS: Primary Tumor	bai	COTC030_0504_T.bam.bai	2202704	Whole Genome Sequence File	cc41d3255a598214924f5a945dd304b4	COTC030-0504-T
file	e6b13f6a-8b96-5340-ac3c-10f2ae72e089	dg.4DFC/e6b13f6a-8b96-5340-ac3c-10f2ae72e089	Low Pass WGS: Primary Tumor	bai	COTC030_1016_T.bam.bai	2935088	Whole Genome Sequence File	0b390402aa1d2a38fd132f53318f99b4	COTC030-1016-T
file	f014c421-18bb-5414-a914-d8e8215e5489	dg.4DFC/f014c421-18bb-5414-a914-d8e8215e5489	Low Pass WGS: Primary Tumor	bai	COTC030_1028_T.bam.bai	2420984	Whole Genome Sequence File	ac216748fce6f0f895a03af00863fc7e	COTC030-1028-T
file	f15604b8-9d0d-5aef-b89d-376e97e57fd5	dg.4DFC/f15604b8-9d0d-5aef-b89d-376e97e57fd5	Low Pass WGS: Primary Tumor	bam	COTC030_0505_T.bam	6853347829	Whole Genome Sequence File	e8c98f771fdfcb54af474f1b6b666c67	COTC030-0505-T
file	f8a19f45-3f99-5f4a-8189-1ed6b4068602	dg.4DFC/f8a19f45-3f99-5f4a-8189-1ed6b4068602	Low Pass WGS: Primary Tumor	bai	COTC030_0701_T.bam.bai	2198064	Whole Genome Sequence File	36631a7abdf0f6d88eff374eb23d5d9e	COTC030-0701-T
file	f8bd0760-45c6-5c76-bc1e-c2169920f56c	dg.4DFC/f8bd0760-45c6-5c76-bc1e-c2169920f56c	Low Pass WGS: Primary Tumor	bam	COTC030_0703_T.bam	8329660155	Whole Genome Sequence File	02752d9ad3521f8e7ef8afdd85020dcb	COTC030-0703-T
file	fa623d47-924e-5328-9f26-b25d4c6c13a6	dg.4DFC/fa623d47-924e-5328-9f26-b25d4c6c13a6	Low Pass WGS: Primary Tumor	bai	COTC030_0503_T.bam.bai	2410264	Whole Genome Sequence File	cd75de98805ce68b33aa14c695a91df8	COTC030-0503-T
file	fb725bb2-5138-53bd-a014-565996544591	dg.4DFC/fb725bb2-5138-53bd-a014-565996544591	Low Pass WGS: Primary Tumor	bam	COTC030_1019_T.bam	7811778603	Whole Genome Sequence File	a76b3686b27faf73453ca16d0a7738e5	COTC030-1019-T
file	fd60984f-1759-541b-aca6-8555319afe1e	dg.4DFC/fd60984f-1759-541b-aca6-8555319afe1e	Low Pass WGS: Primary Tumor	bam	COTC030_1028_T.bam	6564656377	Whole Genome Sequence File	6653fc68a1e30b1c45656f5c79ab528d	COTC030-1028-T
