type	uuid	crdc_id	file_description	file_format	file_name	file_size	file_type	md5sum	sample.sample_id
file	9d1089bb-aa4f-5c18-b4e5-938eb96cfc9e	dg.4DFC/9d1089bb-aa4f-5c18-b4e5-938eb96cfc9e	RNA-Seq: Primary Tumor	fastq	SRR34826140_2.fastq.gz	1685600112	RNA Sequence File	511a1b83fc0f218e593b18fdb8a25b39	COTC030-1027-T
file	9ee819f3-e4ee-575e-9e8e-86aeeb0b294e	dg.4DFC/9ee819f3-e4ee-575e-9e8e-86aeeb0b294e	RNA-Seq: Primary Tumor	fastq	SRR34826147_1.fastq.gz	1392073214	RNA Sequence File	ef26cf87b464ad0650a18d2f1fdb55ae	COTC030-0203-T
file	a391ea2a-f9a7-5156-a696-582623de4e01	dg.4DFC/a391ea2a-f9a7-5156-a696-582623de4e01	RNA-Seq: Primary Tumor	fastq	SRR34826145_1.fastq.gz	1855919918	RNA Sequence File	336d55fe35e4536924ae7ba368c0415d	COTC030-0504-T
file	c0b4f373-fe14-5270-863c-f177b8b2f6a6	dg.4DFC/c0b4f373-fe14-5270-863c-f177b8b2f6a6	RNA-Seq: Primary Tumor	fastq	SRR34826163_1.fastq.gz	1474683148	RNA Sequence File	fb6044c503557ef6ce99209d81567a5d	COTC030-1003-T
file	c1a86bb3-b66a-5ef8-8e2d-e4e9e2cbb589	dg.4DFC/c1a86bb3-b66a-5ef8-8e2d-e4e9e2cbb589	RNA-Seq: Primary Tumor	fastq	SRR34826155_1.fastq.gz	1861343374	RNA Sequence File	05ed7e92a43edf7d906d8e1d20b82694	COTC030-1012-T
file	c4da9ced-8574-57c1-be54-9f376645f9a9	dg.4DFC/c4da9ced-8574-57c1-be54-9f376645f9a9	RNA-Seq: Primary Tumor	fastq	SRR34826164_1.fastq.gz	1836841408	RNA Sequence File	f719266d805189dfde83904906cf81b0	COTC030-1004-T
file	c4f31f5e-df22-5ab5-95c3-feafc77f2f25	dg.4DFC/c4f31f5e-df22-5ab5-95c3-feafc77f2f25	RNA-Seq: Primary Tumor	fastq	SRR34826148_2.fastq.gz	1930571685	RNA Sequence File	9d53c3b04be0ca81459745acefbca7c1	COTC030-0202-T
file	c6711c22-22f6-5d20-b1f8-99000d0eeb50	dg.4DFC/c6711c22-22f6-5d20-b1f8-99000d0eeb50	RNA-Seq: Primary Tumor	fastq	SRR34826141_1.fastq.gz	1384121922	RNA Sequence File	4db766155caca13795f4a576b89235d8	COTC030-1024-T
file	cb8cf831-1104-5480-ba30-243c758647d3	dg.4DFC/cb8cf831-1104-5480-ba30-243c758647d3	RNA-Seq: Primary Tumor	fastq	SRR34826158_2.fastq.gz	1967634253	RNA Sequence File	5581ddf73f5c7d37ef04ebcea2203d5e	COTC030-1015-T
file	cfadead0-693a-5f2f-b54c-bcb35eda5510	dg.4DFC/cfadead0-693a-5f2f-b54c-bcb35eda5510	RNA-Seq: Primary Tumor	fastq	SRR34826140_1.fastq.gz	1609515484	RNA Sequence File	87f06cdbd60035bf49f233d316cc74a5	COTC030-1027-T
file	d0abaf34-dc08-5076-880d-0ced11069810	dg.4DFC/d0abaf34-dc08-5076-880d-0ced11069810	RNA-Seq: Primary Tumor	fastq	SRR34826154_1.fastq.gz	1932243152	RNA Sequence File	d7d1723dd9ec4332d7d16a483d4b1a6f	COTC030-1009-T
file	d35e8cb1-abb6-5829-80fd-823d8ca6f00d	dg.4DFC/d35e8cb1-abb6-5829-80fd-823d8ca6f00d	RNA-Seq: Primary Tumor	fastq	SRR34826164_2.fastq.gz	1891059759	RNA Sequence File	59b705617672cf0d466fdcb6b8e22e81	COTC030-1004-T
file	d538ca5d-11fc-5f09-a4a3-e0210e5a983c	dg.4DFC/d538ca5d-11fc-5f09-a4a3-e0210e5a983c	RNA-Seq: Primary Tumor	fastq	SRR34826158_1.fastq.gz	1877458181	RNA Sequence File	9d2d43219845e066d1723baf7605b071	COTC030-1015-T
file	ddc52b37-4927-57cf-9fe6-465bef910ae6	dg.4DFC/ddc52b37-4927-57cf-9fe6-465bef910ae6	RNA-Seq: Primary Tumor	fastq	SRR34826156_2.fastq.gz	1947779861	RNA Sequence File	86584f2d49f67b4c2bf1a2e664b99bfe	COTC030-1013-T
file	e0dc2c06-2432-50ef-8552-473b3ca81774	dg.4DFC/e0dc2c06-2432-50ef-8552-473b3ca81774	RNA-Seq: Primary Tumor	fastq	SRR34826165_1.fastq.gz	1805838273	RNA Sequence File	d31e61eae94e145bd69bffff4e907e10	COTC030-1006-T
file	e4d3befb-2bcd-59d2-ba1e-f8c858a32cc2	dg.4DFC/e4d3befb-2bcd-59d2-ba1e-f8c858a32cc2	RNA-Seq: Primary Tumor	fastq	SRR34826162_1.fastq.gz	2014874163	RNA Sequence File	3d6692e1fa7bc311736c4644fb0a336c	COTC030-1001-T
file	f4443c9b-10b6-5047-852c-b2743a1e57d9	dg.4DFC/f4443c9b-10b6-5047-852c-b2743a1e57d9	RNA-Seq: Primary Tumor	fastq	SRR34826146_1.fastq.gz	1712002834	RNA Sequence File	59f9358e1bbe73b5ae37fe18456b3957	COTC030-0503-T
