GUID	md5	size	acl	url
dg.4DFC/38ea30ed-5907-58cd-98c4-3c1afdd12a54	bdd2177491f23ccd97c38a82b8a2a278	1030508731.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/32_0523_tumor_S21_R1_001.fastq.gz
dg.4DFC/e0c2bcb1-c056-5647-930e-8aeaf2093ff7	996f6b97a2bc1e066eb5371978902c44	1085531341.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/32_0523_tumor_S21_R2_001.fastq.gz
dg.4DFC/8115024a-7f71-5364-93ff-1b4cb8cbef91	31ca84bb1c299df7655a4802cae82338	971294533.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/33_0524_tumor_S44_R1_001.fastq.gz
dg.4DFC/bdd3c5a9-bf07-55db-912a-0c6fd4b6c1b6	b5af65ecc6bd22edcb03eb12c09e0baf	1020815270.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/33_0524_tumor_S44_R2_001.fastq.gz
dg.4DFC/65d3941f-e9d5-59b8-b4c4-893911955ba7	602625619faaa39f530a6dc27acbd8fc	1014986853.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/34_0601_tumor_S46_R1_001.fastq.gz
dg.4DFC/e0dedecd-a2d4-51c9-9468-4888317a6f65	92fd413bb6be8ead9613b174cbefa2fc	1075731219.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/34_0601_tumor_S46_R2_001.fastq.gz
dg.4DFC/8f3444ae-6d81-55fb-a065-34e5bb1e945f	0d3365799b4c21601c92baa203e47dd1	853869634.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/35_0603_tumor_S48_R1_001.fastq.gz
dg.4DFC/031ce632-a4d1-5b91-a043-55f59227a323	6cb6576e7a5b8e7524254f3b4ca94446	906858578.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/35_0603_tumor_S48_R2_001.fastq.gz
dg.4DFC/3339c396-a3cb-5531-bacc-a2c3565d4c94	ae62f7bc1258b6966de49d1d52a22ccc	957926741.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/36_0607_tumor_S50_R1_001.fastq.gz
dg.4DFC/914868a8-4a57-5824-bfbc-129a36948d51	ffd61e4b935832d5d0ca68f27fbc2d7a	1010822876.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/36_0607_tumor_S50_R2_001.fastq.gz
dg.4DFC/2a0b45bf-9eae-512e-90be-bb1aad05ec22	032ef032eebca72932794840428172fc	2126931118.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/19_0621_Tumor_S19_R1_001.fastq.gz
dg.4DFC/5acb2c2c-ecc9-5392-a07f-2d0f8385e306	218106310d8fbb8734e54bf405a9598c	2303578894.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/19_0621_Tumor_S19_R2_001.fastq.gz
dg.4DFC/a4f35570-0f16-5d9e-8ccc-12405aeaa47f	0a7038ad21ba1aad2e0e7d25ff1a8b5f	847588112.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/37_0625_tumor_S52_R1_001.fastq.gz
dg.4DFC/d699ba6f-9512-5559-8d83-905764d6757b	166dd0cf044c9297b8cb259eb5caeae8	889107759.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/37_0625_tumor_S52_R2_001.fastq.gz
dg.4DFC/980a0e93-853b-51d3-8751-d14ed303dabf	296651399ff3a9a259044b1be1affd11	888769719.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/38_0630_tumor_S23_R1_001.fastq.gz
dg.4DFC/5a779e54-1fc7-5ad5-a4b1-1e948df00e68	67be8533b8739759d1fbfd61b8b2bafe	936540335.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/38_0630_tumor_S23_R2_001.fastq.gz
dg.4DFC/05a6ac87-8de0-514c-a792-1976648154eb	a56a825ef45362ff269f28bfc407b316	1861444104.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/21_0631_Tumor_S21_R1_001.fastq.gz
dg.4DFC/a93e4422-2f49-5063-af94-226ed1f5cd8d	fec0abb0bb8adb173c8bd893fd1f0b0f	1996549555.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/21_0631_Tumor_S21_R2_001.fastq.gz
dg.4DFC/a07a5766-af90-5ce7-9acf-c75da982fb0b	3b51d50e962e8155564ea9b17710ef7e	1693802292.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/22_0640_Tumor_S22_R1_001.fastq.gz
dg.4DFC/4e83b091-e027-57e0-938c-8a959d41d3dd	0fa6aa8100fb14d62b1cc9c352a6d23c	1830859200.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/22_0640_Tumor_S22_R2_001.fastq.gz
dg.4DFC/ca631ec3-ce2d-5694-aec5-f9f3dfa890bc	b2b4095053db7b7838a20190a57b5fca	1182951796.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/71_0643_tumor_S71_R1_001.fastq.gz
dg.4DFC/58820f15-3592-5ddf-afcb-e71cb91e6165	01aee557f9b5290ad17c35190bda281d	1262036285.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/71_0643_tumor_S71_R2_001.fastq.gz
dg.4DFC/d256a0af-5491-5a53-9f6d-1f2edde41d63	4b0dbf23215946083b4d1a9ee35242b2	1208675692.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/39_0701_tumor_S53_R1_001.fastq.gz
dg.4DFC/66aa8b40-8a63-563d-9638-cb9f620805d4	cfc8eeaaabc0c51bcb63bc91f8d5657f	1281056989.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/39_0701_tumor_S53_R2_001.fastq.gz
dg.4DFC/ae22b0d2-5714-576c-ac90-8198d3b7bcb3	f8ee8572f44dc383c2adb1aedefbc09e	1039190502.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/50_0703_tumor_S54_R1_001.fastq.gz
dg.4DFC/480c5544-5cf9-5fef-a6bd-c8d810aead29	874c70a7ab34f52ad679399bb9843a00	1093974118.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/50_0703_tumor_S54_R2_001.fastq.gz
dg.4DFC/1815965c-729b-56b7-bd7a-b882c2e5f8d2	0ce02e72ad04feb5aa1c06cf848f482f	1018292479.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/48_0705_tumor_S41_R1_001.fastq.gz
dg.4DFC/4ec97c0a-3e48-588e-b033-4ae063ed72b6	8c7925c03dfe3e573d53c8870ce350b4	1090588240.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/48_0705_tumor_S41_R2_001.fastq.gz
dg.4DFC/75410513-cf7a-5d11-8de6-71ea8affae1f	e89adf3004a49ece1d8a1063dca5346b	1126824225.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/57_0709_tumor_S61_R1_001.fastq.gz
dg.4DFC/fe421f7b-c17b-5a5b-8508-f32c460702a7	31ae1ee84e1bf785bccf32c438d7a08a	1181721901.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/57_0709_tumor_S61_R2_001.fastq.gz
dg.4DFC/f83744c2-5715-5d92-ba4d-097e32718e9f	94dd56bbd0de74b98e781a7269c1e7bf	1091153798.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/44_0713_tumor_S33_R1_001.fastq.gz
dg.4DFC/928cf59a-6280-53bd-a059-dc2cbb3eff69	8ebb902647881becb1d8fcb266ea799b	1170204999.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/44_0713_tumor_S33_R2_001.fastq.gz
dg.4DFC/84530fb0-ed65-5a1e-aa62-6799527eab9b	e846eaa5083f04b7649984653634dc72	1185048957.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/42_0715_tumor_S29_R1_001.fastq.gz
dg.4DFC/a6aaebf8-7cfe-55d9-9754-4a17cca5f4c0	c5b4e5473bba9923c0d11c4dd73d088b	1266093975.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/42_0715_tumor_S29_R2_001.fastq.gz
dg.4DFC/b6687fea-b7b5-5ad9-aedd-ef3ce0126064	4773231bc5666e3931a4babac699aabb	924882599.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/53_0717_tumor_S57_R1_001.fastq.gz
dg.4DFC/55634117-e12e-5f31-be89-cf15ae47f47f	92ebca1ba557dc20e3bbc080a406ce57	1000505304.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/53_0717_tumor_S57_R2_001.fastq.gz
dg.4DFC/d4075cab-8fd6-5df3-9cfa-7b02604da87e	28b38c8f18c427fbd80c3e1a5b241a32	1863606120.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/26_0722_Tumor_S26_R1_001.fastq.gz
dg.4DFC/43b9fc81-c82a-5764-b5c3-37035e780cbb	feb20300ac32f9097023747939905d81	1980708181.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/26_0722_Tumor_S26_R2_001.fastq.gz
dg.4DFC/01859c5d-41f0-5c49-b1e8-1e10c31dbf60	88a522d227b44a6ce2c006cea8a87c4c	2062793250.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/27_0723_Tumor_S27_R1_001.fastq.gz
dg.4DFC/e377b7dc-61f0-5a0a-a406-dd0384f70ceb	7f271e08b5d1ea3594d3102c45befe61	2204900911.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/27_0723_Tumor_S27_R2_001.fastq.gz
dg.4DFC/e7210dd5-6fde-5625-bf2e-2905056352ad	95640e31679ff2703741d74d37d17132	1742531889.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/28_0725_Tumor_S28_R1_001.fastq.gz
dg.4DFC/3df071e7-e268-5f6e-b74a-afd298b248db	26aadf5cf87450a0d5f5d9cde2a92c64	1866170545.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/28_0725_Tumor_S28_R2_001.fastq.gz
dg.4DFC/992e1e6e-08ff-5bf8-ab35-1e9c89e87f3d	597eb9c20671de913ccce899c7392c0f	741796816.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/72_0732_tumor_S72_R1_001.fastq.gz
dg.4DFC/fe8ef24f-ebe6-5b6a-9ca5-26ffb39bddbb	e8143e1b55f37687d50c140f50ad28a7	782637049.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/72_0732_tumor_S72_R2_001.fastq.gz
dg.4DFC/d6a7ead7-0802-5be5-94e6-e77f3c44df41	5210bd4e6bc2c4c205dab24a5e76fb2a	1267021262.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/51_0803_tumor_S55_R1_001.fastq.gz
dg.4DFC/149c26f0-c5ef-5e89-a780-62d05c7cc5a2	bfac44ecf241562c83b9c0d9ae19ddf9	1334890668.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/51_0803_tumor_S55_R2_001.fastq.gz
dg.4DFC/c7b3225a-00c4-5910-a6b9-99f2aaefc801	c61e4ecfc09aca8766306ed1621a625c	1093458953.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/73_0813_tumor_S94_R1_001.fastq.gz
dg.4DFC/344e8bc2-8c11-5c0a-b754-9623327eb6b3	f6f50a5b0eea1af32397ecda9c94e17f	1156393287.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/73_0813_tumor_S94_R2_001.fastq.gz
dg.4DFC/77c18c06-92cf-5b3b-9e8f-0644f2601100	2435a148f9cbfa4007291854292d112d	1776950167.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/30_0814_RNAla_Ter_tumor_S30_R1_001.fastq.gz
dg.4DFC/a3522252-3c7c-5710-b246-5ba651a56b38	4d9ab214faa75d88ea590de83308e548	1901424521.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/30_0814_RNAla_Ter_tumor_S30_R2_001.fastq.gz
dg.4DFC/506ad1f1-b3ad-5438-90b4-2f935703b549	962bcb22230fa96e04138eb2fb6f12c7	989953152.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/74_0815_tumor_S95_R1_001.fastq.gz
dg.4DFC/25d47406-8962-591e-9ade-9d1604c362b0	22143289e6e070bd9e4569bea4a412e1	1059532760.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/74_0815_tumor_S95_R2_001.fastq.gz
dg.4DFC/2d980c9c-62b7-592d-9c65-816119758028	152a85b258943c844d9e0f623e8cdfe8	807187130.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/5_0817_Tumor_S8_R1_001.fastq.gz
dg.4DFC/1f9e5c98-67ff-5bec-a47e-5e8ea0c61e75	95514ceaeb03cf3583da60e514c32ab0	848121020.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/5_0817_Tumor_S8_R2_001.fastq.gz
dg.4DFC/2ff50dcf-75af-5883-9ca4-af79d33c8fbe	b1828cc13738085925a22d5c5dc53cac	1145042666.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/75_0819_tumor_S96_R1_001.fastq.gz
dg.4DFC/654a899e-fc1d-5f6a-b7c3-28334b709440	f7574c5cc56054ad37c59f9559836df9	1202676792.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/75_0819_tumor_S96_R2_001.fastq.gz
dg.4DFC/3880da20-48e2-56d7-a0eb-f1abd7eb99d5	8683c271a182eb74058c2c67f6cec447	914265099.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/56_1001_tumor_S60_R1_001.fastq.gz
dg.4DFC/c60ebac9-6cb0-5091-900d-680b012e0a11	0879d3487bfd4f47d202bb1076f25fdb	964967577.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/56_1001_tumor_S60_R2_001.fastq.gz
dg.4DFC/5144aaca-dc17-5c29-abc4-88053ca9a7eb	8d21c2a113c4996ccb4cf7a353de519e	1059484778.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/59_1003_tumor_S63_R1_001.fastq.gz
dg.4DFC/b29c3bba-496f-572c-95ec-502d7e854e1b	84926ec74a5110c50b59ff81c7de74d7	1123771788.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/59_1003_tumor_S63_R2_001.fastq.gz
dg.4DFC/971790d0-6ccd-5b50-8cbc-c03b4035cf60	13aa1d4b93c269dd1f2e43214d6e947e	968920521.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/61_1005_tumor_S65_R1_001.fastq.gz
dg.4DFC/69bed43e-4440-5843-91d3-a36529977574	d73dc71cbda68252def75484916ace73	1034039442.0	['Open']	s3://nci-cbiit-caninedatacommons-file/Final/COTC021/61_1005_tumor_S65_R2_001.fastq.gz
