guid	md5	size	acl	authz	urls
dg.4DFC/8336254f-c004-5d7e-9a86-6039446081f8	ee52f9ee32b62759e5d62aadcd3b9e6e	7784778174	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102111_1.fastq.gz
dg.4DFC/838828a5-2ab2-5270-bebb-cac0a50bc3ca	bbed3e1e7d8af2ca45ba7bcb2e56db8d	4205921521	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099658_2.fastq.gz
dg.4DFC/83b63384-c8f9-50de-9756-4d29bda65948	232d4f2749695874c19eee707cd0f632	9396241507	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102007_2.fastq.gz
dg.4DFC/83c00d8f-989c-5a30-ac1f-988d0c76de18	278adb857989b2c7496dca1574cf3124	7873883213	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102908_1.fastq.gz
dg.4DFC/83d96835-244f-5f16-b55b-62c884060a31	181ed8b0fa0d557c15d2ea7a80cd4aee	7374780003	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102123_1.fastq.gz
dg.4DFC/8455bc6c-32a9-5a91-aef5-5d3d5eeb5f7a	c5f8f00f768ae08916691a14f7f98918	6525571995	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098091_1.fastq.gz
dg.4DFC/8458c30e-18cd-535c-8ccd-a4aeab3b7981	842c81a53e53f98a91133b229b3c0f2b	5830918637	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098098_2.fastq.gz
dg.4DFC/84ef587f-8122-5ebd-9fa2-107e50ff7d45	3d435da49e5ad223b8914fc4b5df276b	6629200932	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102002_2.fastq.gz
dg.4DFC/84f8f583-99ce-5f66-842e-2aa99ce6c17b	6b71f99bedb645251220f6969f6bf66d	5445708178	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099689_1.fastq.gz
dg.4DFC/8521f636-1b71-5e84-9168-d40c87f6417a	ff2d0e271366777f914f2203b76d9f92	5712221114	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102087_2.fastq.gz
dg.4DFC/8594d988-2d4c-5483-bc58-5c2e098eedee	214744a44d64b4c74f6cb134d9c49a44	4823838656	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102980_2.fastq.gz
dg.4DFC/85ade470-a172-5116-abe9-a71fa6a4ccee	90f0fff46793d6e0f9b96309dc6422d9	9055904137	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099676_2.fastq.gz
dg.4DFC/85e1858c-540d-4d1b-b987-ad455fa6d145	3c9ebcd87d429e6e7405df5f84db3e25	29706	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/04-T-KPT9274-LN-A.RCC
dg.4DFC/85e962b4-2763-51c8-852e-f41ce9ed44ce	97f810f4ad6e89cbde767ff4aa33fd3e	2990482423	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096200_2.fastq.gz
dg.4DFC/86596c4e-5d46-5572-b232-ca12388a89c8	2b4c22dc9859b95cd5bf4367749e7f4a	5751156993	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099628_2.fastq.gz
dg.4DFC/867d8ef6-523f-5b9f-9229-d228297a9f6c	d07532921efc7f1950d29a8813393c35	5113396664	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102115_2.fastq.gz
dg.4DFC/8683069c-d521-5255-a323-14c3df518243	7d9779b9990a211d4bb98d7401eeaf32	6024516190	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102068_2.fastq.gz
dg.4DFC/86a1cfd6-be9c-562c-bf6b-b035b6f5e436	0e4b5727f0f0952d37cf8b0f2d32a2d9	5314001697	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098090_1.fastq.gz
dg.4DFC/871f81ec-3df3-5bb2-9e71-4371e4cc75a2	baaf08a6623fa0936ea96cf7626f851f	3217111135	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096165_2.fastq.gz
dg.4DFC/87abdd78-248e-57a5-b932-661400c5767e	cab391e6c6ac4d2446c9f7228b0f7148	7444457929	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14103098_2.fastq.gz
dg.4DFC/881498cb-7f94-51cd-b195-3952bbc5d91a	eca722cf325cc10c6d00d5dab004e1d1	2134976643	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096167_2.fastq.gz
dg.4DFC/8918be11-fb34-56d2-9535-27962c2cc5e5	7ba9b1d38566beb3cfdd3715bcd4fdc1	3091276987	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096185_1.fastq.gz
dg.4DFC/89389bdb-0c2c-5f31-b879-88210813a289	12f71a81d364a8c52928581f71b3ccab	7768045980	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102110_1.fastq.gz
dg.4DFC/895050a0-6e46-5be9-bd61-919bf7d1b21f	eb88e1d10b4bb723a5d2ae18b75433f3	5432100976	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102104_1.fastq.gz
dg.4DFC/89636290-8d02-5854-a182-65d95714212f	864750a30ed08db6da5fc922e5d36108	5685205711	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102956_1.fastq.gz
dg.4DFC/89cac254-c923-5f4a-9702-549b9dfef8a2	adbfdc2d7d905d77e86de43369c028f8	3231750001	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096154_2.fastq.gz
dg.4DFC/89fc984c-21b1-5885-a1d0-161a48493972	cc1627349d94dae4c4f6534ff1849315	5227778266	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102105_1.fastq.gz
dg.4DFC/8ab91f49-7ddd-5636-a049-d621f5341b19	020195f97887419ee56c8b8e4072d198	18768862276	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099599_2.fastq.gz
dg.4DFC/8ac3687b-babf-5dad-9fb2-91e01f722ba5	9f8cbb8a3dedd3a178223d5b13cbf87e	4395409645	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102055_2.fastq.gz
dg.4DFC/8adb7920-e6e2-543c-89db-30c70203529c	ee84f8cbb1d6fae45c895bec14a502e8	6245721020	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098096_2.fastq.gz
dg.4DFC/8b204453-aab0-5f15-8cd4-474c71ac8521	5688037254f2ef64e74e48f5abce5e16	4595254144	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098074_1.fastq.gz
dg.4DFC/8b7f55c3-59fb-5e99-861e-450c55433d19	8d6653b733a48992c192fa9792a562c0	4320952112	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096173_2.fastq.gz
dg.4DFC/8b99d306-ae44-5a44-8fe0-944df03855ef	c61f99dfb9c6f360795ab0628c7d4e3c	4951519070	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098070_2.fastq.gz
dg.4DFC/8c057ed3-6cb8-5df8-99fc-abe983bff3a1	d59ec35193d8e6d13dff686dfd357bc5	3433195289	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098075_1.fastq.gz
dg.4DFC/8c0b04ed-1baa-56ce-a6d3-d0c883db4816	a0a9ac053e81e5e3243d511578dafa57	6224945259	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102101_2.fastq.gz
dg.4DFC/8c175aba-6e5c-5a34-a4f4-836528df44c2	3a8ecd16b3a358c85f339f522fcbbf41	6517377414	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102142_2.fastq.gz
dg.4DFC/8c53a12d-cf2c-529a-ac54-827f0306c1d4	9cc016d6d45f037dafcc266620391652	6123954028	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099602_1.fastq.gz
dg.4DFC/8c729316-84a0-5855-a689-4fe18f3d0190	9511025ad66318017eb02d89343c2f7d	5579731129	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102890_1.fastq.gz
dg.4DFC/8c8831cf-cf3d-5c30-b31a-4fc4a5de983f	4498d62142c26b8463fa43edb84de7a4	6560297995	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102029_2.fastq.gz
dg.4DFC/8c9b83d4-b380-5ab6-932a-9f074cff0ca4	350655cd6502058175dff053c13c96fb	2755100754	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096158_2.fastq.gz
dg.4DFC/8d26ba56-2391-5c4b-8173-d14d8c64cf2d	0bbe3d228dae78c3d5542a06cbed6139	6170200064	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098107_2.fastq.gz
dg.4DFC/8d9c8ab3-4fed-5a76-b930-7c64a0dc6fbb	8ca52689248da90451a8d068bd907ac3	20218631351	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099609_1.fastq.gz
dg.4DFC/8dd947c2-0f7b-57e7-bd1a-477d857e0fdf	6566990d81788b89bc3ae803581d2e8a	5234606003	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099690_1.fastq.gz
dg.4DFC/8de1470e-50e6-53e3-990a-a83aab76450b	5efa6a61500eb0e890ec6951e60ffa09	5638005130	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102063_2.fastq.gz
dg.4DFC/8e84e062-8f52-512a-9fe7-44454d6227c8	cb5bf2b8736b5a792f45ac9d015fb0cd	3905432034	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099672_1.fastq.gz
dg.4DFC/8ecbf498-ddda-5f80-bb7b-b657b6f080de	4ac1fa21e81b61b03245ccb2a79f0372	5401469369	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102929_1.fastq.gz
dg.4DFC/8f3e3061-0d18-51e5-a37c-d477ceda2123	e0e2d2e16ac4babe687ffa56f7916777	5178589895	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099700_1.fastq.gz
dg.4DFC/8f4d2794-6365-540d-bf3f-1abe73cf6c14	427dbe6b87a397ccf640cba28867fb78	6108161260	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098101_1.fastq.gz
dg.4DFC/8f7aa973-c021-5520-82fa-9639d4bfcc58	ae306ddfb024904c79f6ea9d5b5dd2eb	5150202496	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14103075_1.fastq.gz
dg.4DFC/8fddcb45-d8f9-5d60-a9d6-4176f999f9d6	5b8576f65e0c84d74ecd97f48d9963f2	20053183268	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099608_1.fastq.gz
dg.4DFC/8fe31f98-c265-56d5-b699-eb5f93f57b0b	c04f3d35c584bbca7e4d20cbe6b48dee	5729109964	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102141_1.fastq.gz
dg.4DFC/8ff28f49-1556-5ce6-b348-ed482a36d5c2	c12bd27cdd1aa9a6bde157ccda982566	5967391932	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099693_2.fastq.gz
dg.4DFC/902db709-d9c0-57f0-81c3-5fca98a9f276	8a72c2ab8915deac78a2643b3937885b	7193403127	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102933_2.fastq.gz
dg.4DFC/9076d6ce-b027-598e-b9c7-5918058a1d34	79c03438815ca698a2d409bb30ad37b4	6262940444	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098088_2.fastq.gz
dg.4DFC/90ca313d-208c-5081-8f7e-f25d0d31fbe3	72161e0464d0c5a05f2d21c63a42d545	5614124318	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102105_2.fastq.gz
dg.4DFC/91064088-3c9d-5fed-9f52-f54534f756f7	2f2a2124f1d6a5dc28c927e5d6a640e7	6266420518	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102069_2.fastq.gz
dg.4DFC/9172c3ee-0bd0-51b7-a538-c382b1c6a362	0a6e13766402ba80bc27ccb6160438b4	4279944441	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102893_1.fastq.gz
dg.4DFC/91bec0ae-bbfc-5e5f-8ae6-73532b6ddc7a	a196b82ba32075cff125e47cdc6e1472	6154498423	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102142_1.fastq.gz
dg.4DFC/929f1ea6-6a4c-58f2-92de-8f74a5527208	90311c188938edbc4fa7fa376194a456	4492062778	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102928_1.fastq.gz
dg.4DFC/92d73610-c19f-5129-87a3-307ac91ab8b5	8e9682d8520a510bb1ecb1760f94089f	2780140174	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096159_2.fastq.gz
dg.4DFC/9302eafe-2d1b-575f-9561-d968da0134e5	2cdd1a0ef8f69f24d964a92a1e2d3e63	5773980727	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102900_1.fastq.gz
dg.4DFC/9304d0da-f6a3-5474-8f6d-2fe87c477b5b	008d5f81ba8c625b654e8fdb3bc8e472	6227984697	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102067_2.fastq.gz
dg.4DFC/930b89a3-87df-5203-b39b-f7a84c561462	56c47396317756e05fc54d21a4fc22b0	4435201014	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099634_2.fastq.gz
dg.4DFC/9394a567-3d4e-5228-b095-7c363393c497	6cd28e6a09cc280d391e24c80ebc169b	5543322530	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099696_2.fastq.gz
dg.4DFC/93b0f2b4-4205-58b8-a246-c6b547c80e1e	e27536777221cb9aea1c91fffb8657f4	7418424344	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102059_1.fastq.gz
dg.4DFC/93c39f0f-61a8-5e8f-a3ea-b265a31abf71	cebabfb9596d79999d2989313f322c30	6700974980	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102108_2.fastq.gz
dg.4DFC/940dbf52-1b87-5006-920f-5caa3afaf8e2	71e265174735fce6a56774c237b147d1	20312834080	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099606_1.fastq.gz
dg.4DFC/944a6531-2803-51af-8abc-6de5a4e691ed	81ad43657277614b0171c3c5d5e78753	6799251523	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102151_2.fastq.gz
dg.4DFC/94a66525-ae3d-59d4-b431-89d260cde20d	7624ed1da7847445615938f7725f86d8	4130858625	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098089_1.fastq.gz
dg.4DFC/94e1b67b-5a07-5f24-b609-fafe6065c994	31d181444007fcdeea4e30fe3ff79f6c	6888067565	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102987_1.fastq.gz
dg.4DFC/94f978b4-194b-57b5-83a9-10ccfc410bf3	c6193d9a360650a2d78949cec7145241	2085207210	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096167_1.fastq.gz
dg.4DFC/9518da69-991c-545f-bc21-35bece0ec307	19de88d90618fba31d9e41e74639be41	19375564113	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099601_2.fastq.gz
dg.4DFC/95374e18-3b56-507e-baf4-d73e175fb16f	6b0e0d6954d2f750e18dd4300625ac16	6036291835	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102932_1.fastq.gz
dg.4DFC/95ace7bc-77df-558f-83da-4a8d857ff416	2a0270fb7c2d978bfedf0ce02332ee95	5477076475	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102983_1.fastq.gz
dg.4DFC/95bea879-d96e-5d8b-a051-7286e275a59c	1d98c7d695f88521a21c573a99c17583	7080552469	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102878_2.fastq.gz
dg.4DFC/95e7ec65-8e85-5895-88df-89d159f7223a	8b61125c410e13b49cad4f5d1a21b7b4	3576465130	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096195_2.fastq.gz
dg.4DFC/963006c3-4cf9-5271-b047-9444cc2ba0cf	5bbe23f3bc591f079734da367877dcbc	6867395804	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102032_1.fastq.gz
dg.4DFC/9663b741-c6b7-599e-8ed9-c04820f027d2	4e748066b2d4e5dcb690026a2e8b9b59	5296021113	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098079_2.fastq.gz
dg.4DFC/96857c32-07aa-5839-ae1b-02bf33ef076b	c779fd82a96491a62081217940188d5b	8257681560	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099674_1.fastq.gz
dg.4DFC/96908121-a130-591c-b919-e34888cad275	18a8dbfe8694a2f0ea006192059a5105	6198619074	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098099_1.fastq.gz
dg.4DFC/96c41446-6a0f-5fe9-b38a-7e12d06eb2de	84458cc8bca144011fefa2fa9a286929	2718677964	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102065_1.fastq.gz
dg.4DFC/97b2ed80-deeb-526b-baef-1943ed3af196	99a404764dd6b6f805b532ce9c87b94f	5073128275	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102066_2.fastq.gz
dg.4DFC/97f1c332-b0f3-5f22-bccc-bbbd4ad5e2be	658579355c609853759649c1a91bbae0	6973183608	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102974_1.fastq.gz
dg.4DFC/984c1ea3-1567-597c-a593-aa2bcba195d4	45cad56d71d382bbc390911751af429b	4751539758	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102066_1.fastq.gz
dg.4DFC/98525deb-17ec-56c1-aa1b-5535a338c89c	06630e56fcef7a6b031932cd2723000f	1824222419	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14101987_2.fastq.gz
dg.4DFC/986242fa-f4ae-5815-8610-4077eb3b4393	7a6c86f47f5e7cf6b6dd571dea2948bf	2932902569	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096201_1.fastq.gz
dg.4DFC/9869a1fd-b4f4-52df-b7bd-e45cd2d3b37e	8fcfd54d55332eb0d74dff0ffb769454	2302765433	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096187_2.fastq.gz
dg.4DFC/98718e96-509e-561e-86e0-9465a94ccf45	f2408334cd808b0ad9e13b60ff54b3df	7198816509	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102947_1.fastq.gz
dg.4DFC/99a34f10-2585-5097-b598-a1940f902160	2da7f279b8c4269c90c1d7ca09b2975c	3518193041	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14096193_1.fastq.gz
dg.4DFC/9a103709-eadb-53cd-b71f-599b5493b67e	d64fbd786c112987aa0e2e33cf2b6eba	5888621791	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102899_2.fastq.gz
dg.4DFC/9a33e7fc-1c11-5dcd-8309-2ed6b920401d	743ca0213a9b6d39d633b1b7dbf2fe02	5484237494	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102913_1.fastq.gz
dg.4DFC/9a364762-5526-5e74-bd2f-660e20000c6c	03bed0f86cdbc2e3cba264bc40431ced	5574756537	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102887_2.fastq.gz
dg.4DFC/9a6ab1d0-e764-5d48-8fc6-3cf26eaea63d	6c618271e3c0b287d50770d276f35952	5468263370	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099673_2.fastq.gz
dg.4DFC/9a92c7b7-8a7c-5dc8-83a9-38429131e2ab	f284383e7b14fb8f18d91cd1b2be0b33	19425858194	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14099600_2.fastq.gz
dg.4DFC/9cc8f509-a3b6-4934-a1d5-5b9bb6a99dae	0d1a63b98287f2756e1df931bb85ca6d	29639	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/01-T-KPT9274-LN-A.RCC
dg.4DFC/9d1a9c92-9dc9-5f0c-9a02-1f605d119320	64d777953269b328ee3617e280ffe848	11318417238	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102148_2.fastq.gz
dg.4DFC/9d3c33e8-c57a-5bb7-a11e-5b2fd0838211	0334f4fd0647430f5fc746d7154fbadd	6693747258	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102030_2.fastq.gz
dg.4DFC/9d781b26-8ce4-567a-96d4-1ec4b7247b40	eaf3fc31e510d82c4b26a1024d8bf0fb	7216782906	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102034_2.fastq.gz
dg.4DFC/9d796697-dc04-54b9-82d3-933dec76ff7b	55a12bc0d8a11966fa9b6dcf57f19e0d	4731587532	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098080_1.fastq.gz
dg.4DFC/9d874b58-4740-53d9-adb4-cbbde5c090f7	7e3b7ee9bf95fb001e05fbee4a5f225b	5300533387	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102978_1.fastq.gz
dg.4DFC/9e02b9f3-f2ee-55ef-8716-976146f5a542	f7af889ae93aeaddca8a6dba02c91a83	5704511484	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102010_1.fastq.gz
dg.4DFC/9e08674f-eb01-53e9-8453-02cf60f162ec	7859c21f96092c93f2df68ce5b187ca0	5501645454	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102886_2.fastq.gz
dg.4DFC/9e0c9ea3-688b-5407-93a9-0696502de476	ba456a16738d379030e22c609febf8dc	3727352045	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14102078_2.fastq.gz
dg.4DFC/9e158222-065d-5ebd-8442-7d1cdc9318ed	9d0ddc605b77b7cd7b4bf5050bf3dabe	4445120185	['*']	['/open']	s3://nci-crdc-data-bucket-prod/1bb2565c-09cb-4430-b691-bfb3aaf140b2/ERR14098055_1.fastq.gz
