id	participant.id	sample.id	repository_of_synonym_id	synonym_id	type
6f170952-9f5d-55a5-b6e4-8d2913354271	a8b3e54d-84e9-50a6-af49-11e6f386a3ef		dbGaP	2172198	synonym
6fd21ca8-c2e2-59a0-8faa-ebd9d55ce507	c9a2bb28-8336-572d-8168-6115ffc4c3e6		dbGaP	2172329	synonym
70402c4a-7fe8-56a7-9d55-a507bfe0e58d	ce74552e-d921-53c6-a0aa-6edc8f7a9d8a		dbGaP	2172196	synonym
727cafc6-c4d7-5253-a08a-165bab422abd	5b2f86bd-89a0-5065-930d-361a904a2219		dbGaP	2172280	synonym
72c68c94-ed15-5de8-805f-3af09517d232		381147b3-f4a7-5935-addf-96655d804e0a	BioSample	SAMN07525170	synonym
72cafbeb-6073-5b1c-988b-8e25b49d7fd9		7aacf152-65d7-5330-9e4a-488f68edbaca	BioSample	SAMN07525104	synonym
734c2d4e-49b8-5753-b0f8-b5e89292aefe		9a2a1e02-308e-574a-91a0-89d3cf18a1cb	BioSample	SAMN07525287	synonym
735154ee-d261-52fd-bee9-0dc776d1d382	fe2a93ed-283f-58f8-8add-db6e65b474a0		dbGaP	2172166	synonym
74ba0e23-92d6-53bc-9827-580fa8d903d7	6df7c1ac-4d1d-5b6d-b735-4c2e9845fefb		dbGaP	2172159	synonym
74d1d60e-3af7-57b7-80bf-25d92b2452e4	5e02a863-e22f-5a23-823b-99d2c60e69f2		dbGaP	2172234	synonym
756eadac-d0ac-5136-bdf4-882245b265e1		3e4662ac-7f8d-5aee-be4f-e15a8eea449c	BioSample	SAMN07525270	synonym
757799b5-b5a0-5ded-b9ab-8d16e8e14902	8bd6af64-dcf3-5a9a-baa3-89ef34dc0ed2		dbGaP	2172191	synonym
75f10638-164f-5c06-a040-199e11106b40		6f0dddc9-f321-5ea0-a541-1c7ebcc19dc5	BioSample	SAMN07525169	synonym
7628a413-861b-59e0-b474-e8c948833057		09185c3e-99a2-5dc9-8c47-e10645aa0691	BioSample	SAMN07525121	synonym
764c87df-3abd-5603-bef3-1f51ea3d8e25	f862ca6d-6127-504a-8a19-8a49860f29dd		dbGaP	2969313	synonym
76a161c4-11d4-5330-915e-3cc61956f2c5		71b29260-e06e-5b94-9bdf-8e222cb81211	BioSample	SAMN07525213	synonym
76b370c7-1fe7-5d8d-9005-c832fa1b9773		5ab5f3ef-e6fc-5dfa-a66c-16e980344b9f	BioSample	SAMN07525105	synonym
7703a5a5-7189-5ce2-a406-78ef60895e45	7acc41ba-e5e1-5ece-a816-3d787036ab6c		dbGaP	811814	synonym
77899191-10d6-5f07-8317-59f99b9ca576	f2842398-1f71-5e28-ba5a-bd8c0b5c6592		dbGaP	811833	synonym
78139245-fc46-58cd-af18-ab87e765b86b		0897356c-dbac-5a4b-806b-8cb6f1e58996	BioSample	SAMN11834716	synonym
7871dd52-fb10-5110-bde2-38fba1acc385	da506b1c-22fc-5dfe-9aeb-0fdf236d9135		dbGaP	2172317	synonym
78c642cc-0eae-5b0b-92d3-6970bc9c3b0f		e8a87ffb-e062-5148-98e2-40a631f2aa91	BioSample	SAMN11834707	synonym
796dabf4-7618-5763-aa27-b2805b20dd3a	db4ac240-6d83-5f8b-a724-16b7decbe73a		dbGaP	2172203	synonym
7972d87d-c53e-5173-8200-c2f84f10d37a	53f7e4c8-d3ac-59a5-88f1-3f838b1c6366		dbGaP	2172390	synonym
7979284e-ca61-59d2-85c1-395b6e96252a	4d70e307-8658-558d-988f-148fe779b9e6		dbGaP	811828	synonym
79a9c408-239d-5d75-a3cf-f437d41a5f42		2aa80dcb-5b8a-5934-948b-8b16fa565919	BioSample	SAMN11834702	synonym
7a0f70f3-c858-5866-a9d0-6fc475054134	14b1787b-a9b6-5e58-99ba-6bcf0cd7c9b2		dbGaP	2172263	synonym
7acda9eb-be7d-55c0-a140-f580b88d2334		189a0db1-b944-51f4-9667-f486e44fb3a3	BioSample	SAMN07525316	synonym
7b7a9903-365b-5890-9957-4591655084c0	d7d0fe11-266f-5b9c-9804-9c8ed85dd771		dbGaP	2172266	synonym
7c0c2f8b-e6a6-5482-ba3d-570022c2e3f9		4c6c7a1c-be1d-57b0-91e9-ad6383ff1703	BioSample	SAMN11834726	synonym
7c1b02a4-7841-5718-b6c9-103108ca1e7e	808428f1-e5fb-5ba2-9c55-5afcf8f935f9		dbGaP	2969307	synonym
7c342a3c-070b-54b3-addb-13b51a2822b5	80dc592d-03f7-5e89-afc8-b76ee8a52ad4		dbGaP	2172290	synonym
7ca776d6-17de-5994-91ab-2efcf64ee660	966ef7a0-a087-599f-821d-cc5a8ef7e30d		dbGaP	811813	synonym
7d71c5d7-2553-5f70-9541-5e44d594fc68	2ad75fea-edcd-5dce-b2fd-5043982de151		dbGaP	2172367	synonym
7dc7372c-30bc-51b3-b1da-943aba7bc8fb		289ef38b-c26b-5597-9c91-a8d5bd374b8c	BioSample	SAMN11834712	synonym
7e42404c-cc5b-5e74-9a1c-00f64372db0c		db4babc5-3083-5054-ba04-3938aa19f0b7	BioSample	SAMN11834701	synonym
7f097c7f-e281-5791-a6bb-1553a52c56ef	fc6ae6ef-95a5-5720-b3d8-36fc0b535e54		dbGaP	2969304	synonym
800453e8-5068-5ad5-af22-6086ef58e259	43f23d18-2129-5b2a-9277-6862e09b0431		dbGaP	2172171	synonym
80719180-150a-5b30-b2ca-3550f6a36eba		c074942e-fef7-5c26-9339-b13ccd031905	BioSample	SAMN07525233	synonym
80ac2c10-2523-53d0-a29e-f85bdb9c59ab		f5ec7fab-ec41-53ec-ae54-671d74f34d2a	BioSample	SAMN07525279	synonym
80f918ba-d244-57a5-ae28-41e8da7dbbe8	e430fe27-fae6-52ff-91b5-0872f770fb97		dbGaP	2172276	synonym
83545f1c-661c-528e-abce-00246c8d5543		6086d69b-943e-54f3-9cfa-6e27fe88d7a8	BioSample	SAMN07525200	synonym
83dd2d40-a5b8-5988-9887-5fbdec05a611		ba5c556d-3c7a-531d-948b-c1b0c644ce75	BioSample	SAMN07525309	synonym
83ef3b75-061d-518a-b811-3fc9efeb4361		5efe63e2-f7da-5adc-addc-67521630623d	BioSample	SAMN07525207	synonym
8493a8e2-8619-543e-b52f-8f85acf8b444	f01c7159-df46-5baf-b832-1a20df6ee8df		dbGaP	812249	synonym
8498b97c-bdc1-56c8-ac4a-589c0c45dadb		a1c2f23a-11c1-587a-b8aa-7710874c4358	BioSample	SAMN07525157	synonym
852ffaff-ab9b-5292-a24e-6a32ca761e32	e8aff77a-0cf1-5152-b6c3-ebc48a2e0aa2		dbGaP	571446	synonym
85bf95c7-835e-5395-948f-8f5c438d45c6		ce2a2ee1-2820-58f8-b03b-a4a1ce7e8555	BioSample	SAMN11834698	synonym
888f7050-2926-5094-b9e8-db28df66a937	837b6429-8c29-5216-9935-f5cec0dd52fa		dbGaP	2172321	synonym
88980231-e845-52a1-b083-b8bde15bcb63		64545a6a-be71-586b-ac34-05792add64f6	BioSample	SAMN11834733	synonym
88d296de-bca0-575a-8c9c-526ba13c0e0d	e64a79d4-94bf-5599-bc60-d1587f57f6c4		dbGaP	812217	synonym
88e7d6b6-a1bc-5e0a-81d8-4476ceb61cb8		6243d3c5-a69a-5b5f-828c-b6e1d9619465	BioSample	SAMN07525245	synonym
8a5eafd6-97c7-5823-bb31-53e71ae0cc2d		dd39c810-b56c-5305-87f9-319c3b09a6e9	BioSample	SAMN07525217	synonym
8b80f4e0-27eb-5b88-ad6f-32ce30024b8e		81a004fa-d452-59e6-a2a1-f0f7fc57da2b	BioSample	SAMN07525194	synonym
8be1eb6b-cf3b-56a0-ae50-f87652751041		bc185748-897f-5fae-82eb-eea1b8badfa1	BioSample	SAMN07525185	synonym
8c1ee9eb-75ee-5876-a639-b696fe9d83b1		dd062b1c-d0d3-5a14-93aa-6d45b63cd34f	BioSample	SAMN07525090	synonym
8c4b9483-fe0c-5ad4-9b88-58ee5547b40d	09454f8d-a395-5a9c-950a-fd963c054e99		dbGaP	812209	synonym
8c8ae2f4-e181-540f-b15d-b2f66b136314	45da2450-0a96-5de5-b2ff-2d0effe06a01		dbGaP	2172349	synonym
8d38ebe1-a529-5d33-bb7b-dc9328403967	a0b0445c-2afb-502e-8970-93b94917c51e		dbGaP	811829	synonym
8d89d49c-2af5-56e4-b209-be0c92a08428		938f883e-8c68-59d9-a9e9-350c22d3d85f	BioSample	SAMN07525338	synonym
8d970202-12b7-5582-8bde-3a6b2fc506aa	7be78d3f-b68c-59d2-93a6-7ca8a804087e		dbGaP	2172391	synonym
8df7bcbc-02d2-534e-871a-7ec5b792d225	8cf471a9-37c3-57a8-bf8a-5f62271bdc04		dbGaP	2969308	synonym
8eec4462-d503-5dbd-b4ab-6563cbdc1b78		73688fad-e20b-50a0-b2e1-85bcad95cba6	BioSample	SAMN07525182	synonym
8f283b5b-2204-54c3-b4f1-4e8668c53fcb		e0a98b98-1c2b-5382-afbf-7b3eba351ad7	BioSample	SAMN07525167	synonym
8f66791a-ff63-556a-ba3e-1dbe595c0660		d5e8151a-a5c7-55f9-aad6-35a9e41e1519	BioSample	SAMN11834727	synonym
8f77ab94-5031-527d-a449-d9f9ba59facf		ac049645-ba86-583f-915e-98d7ab813165	BioSample	SAMN07525113	synonym
90bb75bb-cca8-5d99-92b7-ed1164e415a7		e7443c21-14c4-5014-8e50-4ba3e8bd9f80	BioSample	SAMN07525153	synonym
90c4ff49-3b89-595c-bce8-40d2d90c9583	28df6981-57d9-5592-9193-84c72194fe7b		dbGaP	2172228	synonym
90dd76fa-f622-5589-b353-5998157419f5		baf87b2d-944c-5836-95c1-acaacbea4042	BioSample	SAMN07525242	synonym
9146d7c9-99f6-5e7d-a941-b3c7c00c28ab	31bac818-fd46-5d02-b047-168e19967b69		dbGaP	2172322	synonym
91c3ae63-3e7b-5268-831f-1a4144cc2472		49badc5a-200e-5c8e-9f85-44f76963f727	BioSample	SAMN07525184	synonym
91e727f2-b017-5754-b5f2-a832cdfa7fc4	3fda0660-77b0-5ebd-a9a4-703ac4c81dd9		dbGaP	811821	synonym
93185c46-012a-5b10-b0c2-b501a4fd1270		2482c1d2-f8ed-5c9c-99f5-6ba3b3e299f3	BioSample	SAMN07525134	synonym
933fefda-ace2-5db8-9c45-5a0a2c4aa76d	1e9f0952-3f1a-56e3-a3a0-54bd2df8bad6		dbGaP	2172346	synonym
9391cb43-608a-5d25-b630-26f44f512cc4		5b5d7b49-bf28-5a35-b1fa-6d5d03facdf9	BioSample	SAMN11834703	synonym
939b616c-379a-5535-a42c-bbbeb9fa2e39	4421a2d9-c2ee-5fb6-8181-1ab8fdefeb5d		dbGaP	811812	synonym
93cd7749-afcb-5130-9279-d65aa3850368		7ca97990-7111-5a24-bcc8-c1e283b70259	BioSample	SAMN07525225	synonym
956be521-701d-5ca9-9f47-691fd0c1fd9c	73e42287-11ed-5a38-8b41-c66d5c1c6194		dbGaP	2172245	synonym
95a7fa45-442c-58e6-85d4-3422ce18d20a		82a3c0cf-bb98-5c04-bb9b-97702f99ba26	BioSample	SAMN07525152	synonym
972a8548-df55-5467-ab01-3e837e5890f5	f818bb48-4e66-5542-afb5-3a64b7eada4f		dbGaP	811804	synonym
9759d578-c56a-5d2c-9c96-11d2dc2aec80	3dfaa515-55c5-5ae4-b1fa-1ecc3f7a9731		dbGaP	812255	synonym
97aa6e64-7b9c-510c-b38c-239496701b3a		6d000348-8dc1-5926-a8a9-3a5f5a6f6f13	BioSample	SAMN07525135	synonym
97d8689d-8771-5731-92c0-9527d6ef5077		20f50503-af77-51b4-8959-01cd952096cc	BioSample	SAMN07525148	synonym
97f82d22-adef-5502-acc7-0048658c29ef	268c7618-a669-5a4e-944f-cc36ce1997c9		dbGaP	811715	synonym
97fc6a8d-f08f-5119-944e-7e17f4cd213f	b098c1ac-5a99-5ba3-9a74-daaeebc44366		dbGaP	811806	synonym
99febd93-6318-542b-b7a6-f4b5972ae938		0d68edbe-6785-5558-b02c-450467dc3859	BioSample	SAMN07525277	synonym
9a189363-b49e-5db0-8ee1-c818312fd117		7bb79b4e-2545-5773-a063-94f26d7c4c08	BioSample	SAMN07525211	synonym
9a1d7220-bea9-5be2-ac41-5f5bc3218d81	30f6657b-a58b-5674-b058-795ca4c5d0df		dbGaP	2172240	synonym
9aeeea57-77c3-59e4-94e6-cdb3bc125471		7cde5211-e146-503c-8363-6799190e40b4	BioSample	SAMN07525219	synonym
9c292d28-719c-5957-99ec-2f13d3092913	b0c9fccf-3d50-59fe-a39e-9295daffa60a		dbGaP	2172183	synonym
9ce699bc-de30-5574-aa3d-2f1d78e37d85	7c84c803-1e35-54a1-ae84-22951921711e		dbGaP	811731	synonym
9db5b819-3eec-5c8b-9291-0c8e9f92fee8	12a6d3c3-af1b-5a89-8b96-fa88ece18d44		dbGaP	811716	synonym
9dc7994c-2ec6-5d98-a3e1-82c233f3a518		e9e524d5-d0a2-5497-b104-0d1d75d3c686	BioSample	SAMN07525331	synonym
9e070e8d-5c22-59c3-a396-52dc8c790671		b5c26ed7-c4c0-5f4d-98bb-14e6e73f7bc1	BioSample	SAMN11834688	synonym
9eee8777-ff1f-5f85-96de-1bc55c09f941		f48e51b2-1cf4-5c5a-9283-6cddf23ff915	BioSample	SAMN07525289	synonym
9f0e066d-881e-5325-9e42-80a21939e829	da5e3bf9-59e4-5ace-a766-07f706a02168		dbGaP	2172332	synonym
9f2573d0-ba86-5ee0-afc5-1da765f53ec9	150f4966-5b14-5486-a672-3d3427cfa945		dbGaP	811713	synonym
9f3f3970-3c14-55eb-b794-a94640f55c70	dc4d4122-99ac-5cc0-8fea-ab415f6ca861		dbGaP	812250	synonym
9f7c17ba-bc04-51bf-b785-b19a19e69211	cf4a5048-76d8-5bf4-891a-4aa2db803c2a		dbGaP	811712	synonym
a0222e70-db74-5572-a23d-70b718f2927a		086b1588-7439-52e5-a5f6-c1fe0794ed83	BioSample	SAMN07525150	synonym
a14c7038-001f-5aeb-bbc9-168a47917f93	c177e433-974f-5b4b-9fcb-a8d2bc37cf39		dbGaP	2172200	synonym
a1ac85ef-d4fc-50a6-8725-d2bfbc329eeb		17245d5d-8cb8-519e-8d88-ef24370abf24	BioSample	SAMN07525246	synonym
a1bc4386-7e87-5afc-ad16-940916b6990f		44642921-635e-579c-bb7c-0948fd0cf139	BioSample	SAMN07525191	synonym
a22163da-80dd-5391-bf33-e8ed98b096bf		feae9e26-c049-5f49-8909-5493d7efe00d	BioSample	SAMN07525175	synonym
a28e6eba-bbea-56fe-9b8c-c30e424a3d0a		9a55ec26-4049-5ff2-974f-cafa853e07cc	BioSample	SAMN07525130	synonym
a29ab963-7a36-533b-a75c-6b9aa3c81184		0259ac92-0b0a-5dd2-a342-4b3a4235f204	BioSample	SAMN07525119	synonym
a2babd53-93c9-5efe-8e16-37fe80e45007	1e249910-51de-5581-bfdf-bcef72c5fbcb		dbGaP	811824	synonym
a30f434a-6b98-5981-8d78-7417b0306d1c		d859d33b-50be-5782-b76b-8fcf5b4ef7dc	BioSample	SAMN07525199	synonym
a37030f4-2a68-52b2-ad73-8b6045801e43	e3dc9015-bd92-545a-81ef-cdc28f27636d		dbGaP	2172161	synonym
a3717851-04b7-56a5-b85d-e7a1317c90e4		265c74a0-6b45-55de-9170-ec101d4d5eff	BioSample	SAMN11834687	synonym
a3b28d31-16a5-5e06-8e3e-3592224643fe		2546f88e-78d2-5078-bf4b-4e74afdd0a48	BioSample	SAMN07525261	synonym
a3f91a2f-fb04-509b-afb8-01386cb2081c		62eddc3a-6676-52ce-8f2c-82de957ff618	BioSample	SAMN07525256	synonym
a40f5860-5df2-558b-bd0e-bd30545866b8	8328aab4-9825-57fb-9801-a84b84dd8668		dbGaP	2172230	synonym
a43d4b66-edc0-5bb0-89f9-b8385d978ae2		4941999e-b034-501b-8acc-79e4bb97ade4	BioSample	SAMN07525154	synonym
a4a15042-95e6-50b8-8fbf-425b01cae220		3a6effde-c2e8-5621-8425-f71553dd70fd	BioSample	SAMN11834696	synonym
a4ff3e2b-2c21-5c30-80ae-fa0f53a40917		450e1ca4-db75-5e8b-a3b1-b35609303659	BioSample	SAMN07525142	synonym
a506b820-3463-5c0c-b9ec-9573893ef1a2	c4004e22-949f-5733-a3f9-13c06da00974		dbGaP	812212	synonym
a578dc7a-e42e-59d9-8f76-8c231cd0e1a6		1190815a-96c8-55c7-9ed9-475d59ad17f3	BioSample	SAMN07525292	synonym
a5c8e3f8-b6bc-52e5-a951-ac66c8e56d5f		bc369e01-d7fb-53de-8973-e35a98662d32	BioSample	SAMN11834705	synonym
a69a0867-0abe-540e-a3cb-d82d9a2a168e	7ace4d71-bed5-54d0-bb6d-5e292cd1003c		dbGaP	2172389	synonym
a69e99c9-a56f-5fa1-9cdc-bb6e3207d2e1		d138970d-0105-59b5-bd9c-ffd187de072d	BioSample	SAMN07525285	synonym
a6e80f3e-c77c-5f36-8e51-1d5a89fd3547		97ab976a-9dc5-56fe-9034-ff52c0107998	BioSample	SAMN07525138	synonym
a707cf61-c964-5faf-9a86-a1758a2e963d	69b1ea8e-bf31-558e-9834-0707f04100b6		dbGaP	2172189	synonym
a713e490-0e33-51fd-a440-534459fc400b		d8ae08a2-b8a6-589d-be95-1988335891de	BioSample	SAMN07525259	synonym
a7afe2d9-9c31-5c80-9ff3-da840410034b	58032a32-a541-5a35-be1e-ca44dd998c1a		dbGaP	2172236	synonym
a7d4937a-5754-5977-a0f1-9680fb5495b2	b0ae847e-966c-5677-83e6-80af04bb6812		dbGaP	2172312	synonym
a984b7ee-1904-5dd1-8871-8d778691b9da	bc2fbefd-7cbf-5353-843b-85630fe82edf		dbGaP	811717	synonym
aa28280d-5630-5d3d-a6be-07d9c70e570d	8760465b-483f-5dda-b712-ea49b6cf89fd		dbGaP	812215	synonym
aa361aab-addc-5b1a-9f59-652db70d137a		a8ab441b-a491-58d9-91ce-3550b235b5ac	BioSample	SAMN11834708	synonym
aa596f5e-4b2b-5e9f-8c91-165e186bf83b		9349c0f9-2a4c-577a-b154-76422869d564	BioSample	SAMN07525210	synonym
aac2e4c9-69ca-54ad-8768-8ad9e9f85386		0a84eccf-c5c9-520a-9243-5dd222b17c83	BioSample	SAMN07525160	synonym
aae8e11a-2c75-5335-9d5d-61fb3285c654	bd15b55a-7b59-5972-95f4-a54fffb8e52f		dbGaP	2172259	synonym
aaffbcd9-816c-55a5-9829-25988b65991b	87f91d47-5f71-5daf-b39e-82fbbdf5c130		dbGaP	2172368	synonym
ab364149-5c0f-508a-9995-031d4a14246f		34e0fdec-9de5-5713-91b2-aee96357ca7a	BioSample	SAMN07525234	synonym
ab39bf9f-b192-589a-89a9-12c2bf501608	61d61ba4-9af5-5452-be59-e57b53825b44		dbGaP	2172395	synonym
abb021c1-8cb5-5d0b-8cd7-e707204a1a8b	761ae719-67a4-51f1-86a9-99f3138e2370		dbGaP	2172223	synonym
abb0f9d8-2e76-5271-ab79-d6f7b00aa5a1	83fa0fc4-60a0-57c1-bee5-d8f5384160a4		dbGaP	2969325	synonym
abbdec0c-66f4-5035-8f9c-20b972e46f3c	29632326-9909-5814-b8fb-a76c0ab5139f		dbGaP	812247	synonym
ac234690-9dea-5f82-bf8a-ec84b473f531	46736332-3697-5637-b953-9597444edbef		dbGaP	2969302	synonym
ac96020b-e0ed-535a-86f1-ca06bb5eb4fb	29b2b332-3bfe-5d32-a8a3-bd0876681ce3		dbGaP	2172212	synonym
ad2edf56-d985-5396-94f1-a13ca95a19f3		c2bdd9cb-b8ee-5fb5-92fc-eb6de7fe6391	BioSample	SAMN07525109	synonym
ad71cc8e-3ef2-5774-8d68-72e93efa5de2	cc378afe-305e-5a5b-a2c4-df475acc2f70		dbGaP	2172210	synonym
adc24d55-c5a5-5a6f-9878-95cf3b16fda2		790554aa-53dd-5543-9da1-1609f8a510f0	BioSample	SAMN07525304	synonym
ae6d10d6-f72f-501d-9c42-d36f2c72dcc3	a97074cd-185e-546c-bc5f-6149d5df1010		dbGaP	811728	synonym
af1b6271-598a-5385-b89b-5b7edca3fd51	b83f6e04-1914-59c1-98f0-24cf02405ce6		dbGaP	2172222	synonym
af373b9e-6ac2-5ecf-9256-15d685b76e52	b89a2d0e-1465-5174-924d-5380b0ca91a3		dbGaP	2172311	synonym
af78624f-353d-5c86-b0eb-28fb8da9da13		2082dd4e-d4b4-580f-b16f-dbeb96108e7a	BioSample	SAMN07525236	synonym
afa19513-16e2-5dfa-82b1-1b97a6bd26e7	84ab38a7-06d5-5113-a1d1-39224bd5ef65		dbGaP	811815	synonym
afb154e6-f6aa-5bba-a886-459a6ea10d8c	a99227f7-45f4-5c93-9b67-465dcfa2148b		dbGaP	2172247	synonym
afcb6e3a-efe5-5bd4-b07f-4881d5939961		9bf0744b-9d31-5f45-9a54-bed203d8deec	BioSample	SAMN07525124	synonym
afe3008a-b817-5661-aecf-7e4919c01a1b	3a7d24bf-cede-5480-a89a-990b84e1c46f		dbGaP	812214	synonym
b01362fa-ef20-59e4-adc9-7ade42f84192	2caf8c6a-a8f7-5f5c-921d-b28e5827250a		dbGaP	2172197	synonym
b0869d4e-b955-52cc-80f7-036bdeb8e8b1		ba98f630-b09e-5c91-bee3-94531889e50e	BioSample	SAMN07525164	synonym
b086ebf8-cb03-5181-a691-054b735eb573		ea9f8f0b-1124-54e2-95fb-1b99a32a649f	BioSample	SAMN07525156	synonym
b0acf49b-1c8e-5821-8bac-3761ede169db	ab1e9e4c-3ad3-54d7-9433-8925cf1b8ff2		dbGaP	811805	synonym
b0fbf697-dd9e-5713-8f35-405a20adf5d5	6da6ade8-1c77-5d00-9658-6745fc7f5a9e		dbGaP	2172269	synonym
b1b86401-21cd-529b-92ec-ed1fee3a335a		b2809089-7262-5152-b5a0-816fef2ddb6f	BioSample	SAMN07525205	synonym
b2e03768-ff5b-517b-85b0-760d6ddd2df3		aacf0aa9-ce79-59f1-9ec1-eb788dceebdf	BioSample	SAMN11834695	synonym
b3ac0269-8ae2-5b0c-8c8b-e633d84aef8a	a53514ab-7275-56fd-a1fc-633814ea34de		dbGaP	811711	synonym
b3c6d43f-8a8e-55b9-82ba-73318efc26c1	fc1c40b1-72b7-5bbe-8b94-f27835a3bd30		dbGaP	2172190	synonym
b41148d7-9b7c-54fe-9fbf-2c891dea5903		bcbd15f1-d5fb-566c-b52f-cc4d7516dfc8	BioSample	SAMN07525112	synonym
b414d957-ea9d-56d3-920a-8d220c5aaccd	cd049e08-c400-5dbc-ba6d-97c423b63f62		dbGaP	2172221	synonym
b4208d4c-35e6-53d4-97e4-b2f4fd3c963f	acf7b54e-4a75-5976-ac30-dd38af1c32d8		dbGaP	811817	synonym
b4980bcc-f54f-5cc0-9eb9-5286aa839c80	b26cf0d0-23c2-53d5-a40d-8fd8975a9e2c		dbGaP	2172173	synonym
b4a5db9d-553c-5349-8e5b-f7aba4419b46		9bcb9ab9-80f7-5b44-af6b-1ebbef22e0c9	BioSample	SAMN07525273	synonym
b4c58dda-ce4d-5bf9-9932-af2e90a05d5e		0e6b6c02-aca2-5fa6-a8e1-5bb8b22f2be9	BioSample	SAMN07525208	synonym
b546a0e1-21e5-595a-9321-307102289a95	c062bdd6-39f8-570d-8b0e-b5e39f6a96a1		dbGaP	2172314	synonym
b5485b2b-ba79-5503-92f4-4fa9271f3a55		c7d19364-829e-5928-8f49-eecb38fe4d3c	BioSample	SAMN11834709	synonym
b665b569-e891-5254-ae75-7d64e88cb843	81127f9c-9db1-5709-9037-f0919c4d5dca		dbGaP	811818	synonym
b67b7844-5ead-56c5-bec8-39f8deba74b8		2d3a8417-ccde-5edf-8b68-0ac87b8413e8	BioSample	SAMN07525094	synonym
b75fc80a-c29a-5e7b-bcde-c165b4280158		4e629314-b8fd-5d41-8197-d464a8dc29be	BioSample	SAMN07525106	synonym
b82f73bc-730d-5c13-b285-2871be48a864		50922499-dfa9-50fc-930a-09dedc9d0e07	BioSample	SAMN07525101	synonym
b8e5bd61-8b29-58a5-af17-b9d6f2593afc		3f8bcf32-1b30-5ea1-a423-6d5f1efb94b5	BioSample	SAMN07525206	synonym
b9455eac-86e0-5f25-ad4b-5d3398a7b19b	981ec9f1-55ee-5207-817c-ef3bc988b0b5		dbGaP	2172250	synonym
b97b0018-11b8-5ba4-b990-42f83528dc5d	f69dfcfe-c955-5fc8-bc28-f5aa91cf2d63		dbGaP	2172309	synonym
b9f3a25d-f036-5e9d-b5b6-753fd1fd5ff1	86e450f7-2cfa-533c-a349-62b124b9b1c8		dbGaP	2969321	synonym
baaaf629-63d7-5fc4-bf4c-2c12cc64082f	e2c3a0dc-10d4-5f86-87c9-9a5dd6f32a47		dbGaP	2172214	synonym
baaedcad-6713-561b-9dca-495d5bba2691	62e38b9a-cbad-57a8-bc0a-32f5822d6360		dbGaP	2969322	synonym
bb162bdb-1578-5118-a4ce-d0a6bf4cd3e4	46263093-675b-54b5-bd2b-d9246311611d		dbGaP	811722	synonym
bb78d57b-2c97-5622-ab0f-85f1810ff5eb	0d9272b5-c1a1-598e-b380-56e81c186760		dbGaP	2172397	synonym
bb83c3b9-2f8b-5255-9671-f280fcc4436e	8c0d45b7-41a5-5df5-8431-fb6ff92c7181		dbGaP	2969315	synonym
bbffd849-92a4-5dc0-99f9-9bc3c7b1479f	37a49426-559c-5f89-aa50-181adbe91cd8		dbGaP	2172273	synonym
bca27a06-0311-5cce-87ef-254cde008a47	d3934386-5e41-5c90-8c45-213869f4f873		dbGaP	2172215	synonym
bd0a7aaf-4a30-5a8f-a9bd-4ab07807abf5	b1ba4ce6-a1bd-5f6d-9099-0f3fd57c68d5		dbGaP	2172362	synonym
bd27907d-c650-59be-86ec-4c490114f4d2		f874915f-b801-5fb3-889e-0eafe9fe38a1	BioSample	SAMN07525122	synonym
bd59e39b-5db9-5aef-a316-7b7ba96845de	dd9bc640-983f-51f7-8f27-1abc6a014298		dbGaP	811727	synonym
bd618a07-fc4b-50b2-b8ff-de817cd1eab8	950132d9-2b97-5110-a4a2-5315d8c57dde		dbGaP	811819	synonym
bda4d481-3dd7-5327-aa1d-c0a06d72d366	533c46ab-c93a-5a78-ae2f-64634fa431ad		dbGaP	812243	synonym
be0ca0ba-18fc-526d-9a7a-53b5240a1a93		d799c3c7-5a30-5a49-ba56-a65a76080278	BioSample	SAMN07525173	synonym
bf442f60-5075-5023-a059-629efc1b2861	f27dc122-43ba-5c74-93ea-3bf534bd6733		dbGaP	2172265	synonym
bfd2c78f-9c54-52e6-8cef-7ef395ee3de9		be512471-1f94-56a0-b68e-ca8d24d75710	BioSample	SAMN07525325	synonym
c194dc6a-b451-5404-b082-e01ec85b4725	4b2e0eb6-354e-501c-8604-05058132a6cd		dbGaP	811832	synonym
c22b1d29-10d1-578e-9f8f-318b549a625d	0c027d91-6b7c-5d74-a12d-fce55213f809		dbGaP	2172370	synonym
c2d4c792-f0b6-55ef-ae5d-0246b2f77d24		267ffcc1-2ae1-5254-8f85-f3b7266cd344	BioSample	SAMN07525158	synonym
c3e175a5-8571-5e2b-bb6b-5c923f1cafb5		23b4e686-2e93-5d02-acbd-b369e48ee3f7	BioSample	SAMN07525239	synonym
c4302391-db6a-5ac5-8fa9-8c4367a502ed		ceb77a66-318e-58ee-8df4-ed730bc3f8e5	BioSample	SAMN07525110	synonym
c4b11736-2a8a-5c09-b3f2-20cc6e73abb9	a9c504df-a2e3-5836-b033-d9f3ca9650b4		dbGaP	2172154	synonym
c50bfb13-b043-58f5-8079-42d71b048334		f5a72caf-024c-5f75-ad38-92593d016c8c	BioSample	SAMN07525317	synonym
c5b81c2f-8016-594a-8b47-280dc1341d9a		0ab6f720-e05a-5d88-ad07-f23094c48c36	BioSample	SAMN11834721	synonym
c5ecee23-f380-595f-80c5-0b5c3d7e8b0b	7f3c8b2d-bf94-5a55-9796-c425a667911a		dbGaP	812248	synonym
