type	study_link_id	citation_or_DOI	de_identification_method_type	de_identification_method_type_concept_code	file.file_id	image_modality	image_modality_concept_code	imaging_equipment_manufacturer	license	organ_or_tissue	organ_or_tissue_concept_code	species
image	dg.4DFC/07a8caac-3571-5546-9d49-4e89ad1fd65b	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/07a8caac-3571-5546-9d49-4e89ad1fd65b	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07b903c7-af4f-56bb-ac0e-5c2fe31160e2	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/07b903c7-af4f-56bb-ac0e-5c2fe31160e2	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07c684b2-e0d2-560e-8f55-10a408f36f6a	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/07c684b2-e0d2-560e-8f55-10a408f36f6a	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/07ecc1f6-5121-5d11-b4b1-bfba19b80aba	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/07ecc1f6-5121-5d11-b4b1-bfba19b80aba	MR	C16809	Philips Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08160dc8-5636-58f1-95ec-a8dc33bddbd3	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/08160dc8-5636-58f1-95ec-a8dc33bddbd3	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/083115d6-2804-553b-b868-b113aad34f72	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/083115d6-2804-553b-b868-b113aad34f72	MR	C16809	Avanto		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08594ddf-1818-5eab-aed0-ac0267611501	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/08594ddf-1818-5eab-aed0-ac0267611501	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/086ce530-edfe-5422-ad0c-da63f4ca3044	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/086ce530-edfe-5422-ad0c-da63f4ca3044	MR	C16809	Philips Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0893c2fd-9102-5689-8cdb-b629842ffa7d	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/0893c2fd-9102-5689-8cdb-b629842ffa7d	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08ce0f7d-a36e-59ad-8a65-35df037aeccf	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/08ce0f7d-a36e-59ad-8a65-35df037aeccf	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08d5dab8-11ed-54d4-b2ab-541beec09f7c	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/08d5dab8-11ed-54d4-b2ab-541beec09f7c	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/08e083a7-613f-513b-909b-783b04e94991	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/08e083a7-613f-513b-909b-783b04e94991	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/09449095-35b4-56a3-9d06-9759875a4b3c	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/09449095-35b4-56a3-9d06-9759875a4b3c	MR	C16809	Philips Medical Systems		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/09612203-f086-5a66-ab7f-b6efbd21d3ed	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/09612203-f086-5a66-ab7f-b6efbd21d3ed	MR	C16809	SIEMENS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/09786558-a59c-59f8-ad38-73cabe9464b0	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/09786558-a59c-59f8-ad38-73cabe9464b0	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/098112e7-b9cb-5d24-8d44-b472cfa38aa9	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/098112e7-b9cb-5d24-8d44-b472cfa38aa9	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/099ff791-b94e-5233-8566-29b2654e048e	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/099ff791-b94e-5233-8566-29b2654e048e	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/09a17b25-55bd-55bd-9561-7ee0229e672e	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/09a17b25-55bd-55bd-9561-7ee0229e672e	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/09b95c05-5b38-51ca-854e-81ca13e55975	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/09b95c05-5b38-51ca-854e-81ca13e55975	MR	C16809	Avanto		Head, face or neck, NOS		Homo sapiens
image	dg.4DFC/0a13cf8d-e0c6-5a25-b862-592fd1dc0ea4	https://doi.org/10.7937/K9/TCIA.2018.3RJE41Q1	Semiautomatic	C172484	dg.4DFC/0a13cf8d-e0c6-5a25-b862-592fd1dc0ea4	MR	C16809	GE MEDICAL SYSTEMS		Head, face or neck, NOS		Homo sapiens
